record hmy,property hmy,property code,amendment hmy,tenant hmy,lease code,charge code hmy,charge code,charge code desc,amount period code,amount period desc,from date,to date,amount,monthly amount,contracted area,notes,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,management fee %,management fee hmy,hschedule,toinactive amendment hmy,horiginal,husercreatedby,dtcreated,husermodifiedby,dtlastmodified,hoption
757311,1882,xnj128ba,32946,27032,t0000991,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45292,46783.0,695.66,695.66,10699,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,189007,0.0,417509,216,45274.45644,216,45274.45644,
757316,1882,xnj128ba,52533,36926,t0001074,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45292,47848.0,1354.9,1354.9,21142,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,311484,0.0,688435,216,45274.45645,230,45282.75573,
1274847,7022,xfl6704n,94362,63809,t0001384,30,rent,Rent - Base,2,Monthly,45717,46081.0,13333.33,13333.33,20000,"Base Rent: Tenant to pay Landlord, Base Rent, to be payable in advance, on the first day of each and every calendar month, plus sales tax. Rent to be prorated on a per diem basis and paid to Landlord on the Commencement Date. (Lease, Sec. 1.11, 2.2-2.4, Pg. 1-2)    Prepaid Rent: Tenant to pay 1st installment of Base Rent concurrently with Tenant’s delivery of an executed counterpart of the Lease to Landlord.",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,558443,0.0,0,402,45609.12006,402,45609.12006,
789208,2720,xtx8154b,59666,5995,t0000666,30,rent,Rent - Base,2,Monthly,45748,46112.0,21542.73,21542.73,35510,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,357045,0.0,0,16,45299.65409,230,45315.68247,
788075,3669,xil222ja,59594,17601,t0000881,30,rent,Rent - Base,2,Monthly,45748,46112.0,8925.24,8925.24,11020,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,356562,0.0,0,230,45287.54551,230,45287.54551,
800545,1876,xnj17pol,60441,43752,t0001156,30,rent,Rent - Base,2,Monthly,45689,46053.0,23653.24,23653.24,20994,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,361762,0.0,0,16,45316.35323,230,45322.63718,
945684,1734,xil2101,70221,51812,t0001197,30,rent,Rent - Base,2,Monthly,45597,45961.0,20807.88,20807.88,26994,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420778,0.0,0,16,45422.51657,230,45422.59222,
945304,1676,xnj420be,70196,4356,t0000573,30,rent,Rent - Base,2,Monthly,45748,46112.0,2566.67,2566.67,1894,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420611,0.0,0,16,45407.6127,230,45420.53672,
945312,1675,xnj440be,70197,51917,t0001219,30,rent,Rent - Base,2,Monthly,45778,46142.0,1062.19,1062.19,825,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420614,0.0,0,16,45407.61653,230,45419.63775,
945420,3547,xil201ja,70204,12764,t0000793,30,rent,Rent - Base,2,Monthly,45597,45961.0,1616.22,1616.22,1971,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420656,0.0,0,16,45412.63047,16,45412.63047,
945984,1879,xnj145al,70239,48499,t0001185,30,rent,Rent - Base,2,Monthly,45474,45838.0,14138.71,14138.71,11701,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420934,0.0,0,16,45433.64483,230,45434.41852,
946035,3641,xpa3041m,70192,17610,t0000882,30,rent,Rent - Base,2,Monthly,45397,47556.0,1872.0,1872.0,34895,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,420964,0.0,0,230,45436.43094,230,45436.43094,
946041,1587,xnjmway9,20457,2317,t0000491,23,other,Other Income,2,Monthly,45444,46507.0,143.97,143.97,34205,Base Rent Sub-Lease,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,115934,0.0,0,230,45436.508,230,45436.508,
1274834,7022,xfl6704n,94361,63808,t0001383,30,rent,Rent - Base,2,Monthly,45618,45930.0,4939.41,4939.41,10332,"Tenant to pay Landlord, monthly Minimum Rent plus applicable sales tax on or before the 1st day of each month, in advance, at the of?ce of Landlord, or such other place.  (Letter dated 03/05/2024, Pg. 1 and Lease, Lease Summary, Sec. Starting Lease Rate-Monthly rent schedule, Pg. 1; Sec. 4, Pg. 4-5, Sec. 10, Pg. 6)    Prepaid Rent: Upon execution, Tenant to pay 1st month rent to Landlord plus 7% sales tax. (Lease, Lease Summary, Sec. Amount due on signing, Pg. 1)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,558437,0.0,0,402,45609.00061,402,45609.01814,
1285095,1877,xnj19nev,95143,5477,t0000627,4,camest,CAM Estimate - CY,2,Monthly,45689,47422.0,1230.33,1230.33,151799,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,562827,0.0,0,230,45611.58903,230,45650.66147,
1285096,1877,xnj19nev,95143,5477,t0000627,34,retaxest,RE TAX Estimate - CY,2,Monthly,45689,47422.0,24534.31,24534.31,151799,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,562828,0.0,0,230,45611.58904,230,45650.66148,
1285097,1877,xnj19nev,95143,5477,t0000627,14,insurest,Insurance Estimate - CY,2,Monthly,45689,47422.0,4130.67,4130.67,151799,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,562829,0.0,0,230,45611.58904,230,45650.66148,
1285105,1877,xnj19nev,95143,5477,t0000627,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45689,47422.0,8697.95,8697.95,151799,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,562833,0.0,0,230,45611.61262,230,45650.66148,
1176380,3739,xil1701b,86755,17841,t0000921,30,rent,Rent - Base,2,Monthly,45658,45838.0,56555.74,56555.74,48790,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,515488,0.0,0,16,45581.49846,230,45645.60521,
1190064,3623,xga3471a,55816,12863,t0000796,60,birechar,Building Improvement Recharge,2,Monthly,45444,46173.0,453.09,453.09,36072,Asphalt repair 10/01/2024 to 09/30/2034,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,521324,0.0,0,230,45589.46668,230,45589.55395,
1569368,1667,xpa1peae,116363,4234,t0000534,30,rent,Rent - Base,2,Monthly,45689,46053.0,12250.0,12250.0,14000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,685460,0.0,0,230,45737.51898,230,45737.51975,
1569370,1667,xpa1peae,116363,4234,t0000534,4,camest,CAM Estimate - CY,2,Monthly,45689,46783.0,3503.75,3503.75,14000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,685462,0.0,415281,230,45737.51898,230,45737.5203,
1569371,1667,xpa1peae,116363,4234,t0000534,14,insurest,Insurance Estimate - CY,2,Monthly,45689,46783.0,217.62,217.62,14000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,685463,0.0,415282,230,45737.51898,230,45737.52042,
1569372,1667,xpa1peae,116363,4234,t0000534,34,retaxest,RE TAX Estimate - CY,2,Monthly,45689,46783.0,1878.63,1878.63,14000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,685464,0.0,415283,230,45737.51898,230,45737.52071,
1569387,1667,xpa1peae,116363,4234,t0000534,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45689,46783.0,490.0,490.0,14000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,685469,0.0,0,230,45737.52058,230,45737.52058,
952014,3632,xga2900j,70301,52048,t0001241,30,rent,Rent - Base,2,Monthly,45474,45838.0,49364.53,49364.53,58362,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,421754,0.0,0,16,45471.58991,230,45474.69778,
1285089,1877,xnj19nev,95143,5477,t0000627,30,rent,Rent - Base,2,Monthly,45689,46234.0,192911.23,192911.23,151799,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,562825,0.0,0,230,45611.58903,230,45611.58991,
1173867,1675,xnj440be,86532,5919,t0000658,30,rent,Rent - Base,2,Monthly,45580,45961.0,2369.33,2369.33,1777,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,514293,0.0,0,16,45574.48266,230,45638.65693,
1109042,1372,xtndelp1,81504,5499,t0000638,30,rent,Rent - Base,2,Monthly,45658,46022.0,20748.0,20748.0,63840,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,485661,0.0,0,16,45553.43851,16,45553.43851,
1109043,1372,xtndelp1,81504,5499,t0000638,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46022.0,1382.57,1382.57,63840,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,485662,0.0,0,16,45553.43851,230,45649.631,
1109044,1372,xtndelp1,81504,5499,t0000638,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46022.0,3500.0,3500.0,63840,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,485663,0.0,0,16,45553.43851,230,45649.631,
1109045,1372,xtndelp1,81504,5499,t0000638,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46022.0,1103.91,1103.91,63840,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,485664,0.0,0,16,45553.43851,230,45649.631,
1109046,1372,xtndelp1,81504,5499,t0000638,4,camest,CAM Estimate - CY,2,Monthly,45658,46022.0,2073.09,2073.09,63840,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,485665,0.0,0,16,45553.43851,230,45649.631,
1109240,1904,xnj1601s,81517,5926,t0000661,30,rent,Rent - Base,2,Monthly,45717,46081.0,8591.44,8591.44,9012,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,485773,0.0,0,230,45555.59267,230,45565.50537,
1015904,3304,xpa4200m,73090,8463,t0000747,4,camest,CAM Estimate - CY,2,Monthly,45731,47556.0,0.0,0.0,40791,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,445746,0.0,0,230,45520.69929,230,45650.66664,
1334981,3272,xnj400wa,99095,7706,t0000715,30,rent,Rent - Base,2,Monthly,45658,46022.0,28430.63,28430.63,38550,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585390,0.0,0,16,45628.7033,230,45629.5795,
1334986,3272,xnj400wa,99095,7706,t0000715,4,camest,CAM Estimate - CY,2,Monthly,45658,47483.0,400.0,400.0,38550,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585391,0.0,0,16,45628.7033,230,45650.66326,
1334987,3272,xnj400wa,99095,7706,t0000715,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47483.0,1439.75,1439.75,38550,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585392,0.0,0,16,45628.7033,230,45650.66326,
1334988,3272,xnj400wa,99095,7706,t0000715,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47483.0,1509.88,1509.88,38550,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585393,0.0,0,16,45628.7033,230,45650.66326,
1334989,3272,xnj400wa,99095,7706,t0000715,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47483.0,3556.41,3556.41,38550,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585394,0.0,0,16,45628.7033,230,45650.66326,
1335675,3641,xpa3041m,99125,62028,t0001371,30,rent,Rent - Base,2,Monthly,45627,45991.0,35430.5,35430.5,40492,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585739,0.0,0,16,45632.62448,230,45632.68572,
1110811,3308,xfl420sw,81636,57635,t0001339,30,rent,Rent - Base,2,Monthly,45566,45930.0,9702.33,9702.33,8956,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,486727,0.0,0,16,45565.45111,230,45673.46742,
1464352,1383,xohmost,99113,1306,t0000434,30,rent,Rent - Base,2,Monthly,45717,46081.0,6860.82,6860.82,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,640523,0.0,0,230,45678.43913,230,45678.43913,
1464354,1383,xohmost,99113,1306,t0000434,4,camest,CAM Estimate - CY,2,Monthly,45717,46446.0,1258.82,1258.82,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,640524,0.0,0,230,45678.4433,230,45678.4433,
1464355,1383,xohmost,99113,1306,t0000434,14,insurest,Insurance Estimate - CY,2,Monthly,45717,46446.0,367.48,367.48,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,640525,0.0,0,230,45678.4465,230,45678.4465,
1464356,1383,xohmost,99113,1306,t0000434,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45717,46446.0,403.78,403.78,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,640526,0.0,0,230,45678.44799,230,45678.44811,
1464357,1383,xohmost,99113,1306,t0000434,34,retaxest,RE TAX Estimate - CY,2,Monthly,45717,46446.0,1009.02,1009.02,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,640527,0.0,0,230,45678.44874,230,45678.44874,
1532036,3547,xil201ja,113532,72579,t0001448,34,retaxest,RE TAX Estimate - CY,2,Monthly,45748,46843.0,427.875,427.875,2934,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,668338,0.0,0,16,45716.40609,16,45716.40609,
1532037,3547,xil201ja,113532,72579,t0001448,4,camest,CAM Estimate - CY,2,Monthly,45748,46843.0,268.95,268.95,2934,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,668339,0.0,0,16,45716.40609,230,45726.59003,
1532038,3547,xil201ja,113532,72579,t0001448,14,insurest,Insurance Estimate - CY,2,Monthly,45748,46843.0,83.13,83.13,2934,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,668340,0.0,0,16,45716.40609,16,45716.40609,
1227904,1886,xga4507m,90770,57636,t0001340,30,rent,Rent - Base,2,Monthly,45566,45930.0,7023.33,7023.33,12040,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,537464,0.0,0,230,45601.42424,230,45602.61865,
1563113,3642,xnj19ind,115592,17171,t0000864,30,rent,Rent - Base,2,Monthly,45768,46081.0,27725.77,27725.77,21817,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,682402,0.0,0,182,45727.40873,230,45764.56102,
1563118,3642,xnj19ind,115592,17171,t0000864,34,retaxest,RE TAX Estimate - CY,2,Monthly,45768,47177.0,2119.51,2119.51,21817,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,682404,0.0,0,182,45727.40874,230,45799.56469,
1563119,3642,xnj19ind,115592,17171,t0000864,14,insurest,Insurance Estimate - CY,2,Monthly,45768,47177.0,515.77,515.77,21817,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,682405,0.0,0,182,45727.40874,230,45799.56422,
1563120,3642,xnj19ind,115592,17171,t0000864,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45768,47177.0,945.19,945.19,21817,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,682406,0.0,0,182,45727.40874,230,45799.56446,
1230775,3738,xil1100h,90960,60269,t0001359,30,rent,Rent - Base,2,Monthly,45689,46053.0,5742.0,5742.0,8613,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,538823,0.0,0,16,45601.52949,230,45603.69028,
1230780,3738,xil1100h,90960,60269,t0001359,34,retaxest,RE TAX Estimate - CY,2,Monthly,45689,47514.0,2793.66,2793.66,8613,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,538824,0.0,0,16,45601.52949,230,45673.73962,
1230781,3738,xil1100h,90960,60269,t0001359,4,camest,CAM Estimate - CY,2,Monthly,45689,47514.0,498.34,498.34,8613,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,538825,0.0,0,16,45601.52949,230,45673.73917,
1230782,3738,xil1100h,90960,60269,t0001359,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45689,47514.0,276.85,276.85,8613,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,538826,0.0,0,16,45601.52949,230,45673.73946,
1230783,3738,xil1100h,90960,60269,t0001359,14,insurest,Insurance Estimate - CY,2,Monthly,45689,47514.0,199.33,199.33,8613,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,538827,0.0,0,16,45601.52949,230,45673.74135,
1312652,7022,xfl6704n,97370,62963,t0001382,30,rent,Rent - Base,2,Monthly,45627,45991.0,8208.0,8208.0,10368,"Base Rent: Tenant to pay Landlord, Base Rent payable in advance on the first day of each month, plus applicable sales tax. (2nd Amendment, Sec. 3, Pg. 1-2, Sec. 5, Pg. 4 and Lease, Sec. 4, Pg. 4-5)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,575419,0.0,0,402,45623.06766,402,45623.06997,
1312254,2990,xga4600f,97341,6538,t0000682,30,rent,Rent - Base,2,Monthly,45778,46142.0,13250.0,13250.0,20000,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,575253,0.0,0,16,45622.41766,230,45623.66545,
1312257,2990,xga4600f,97341,6538,t0000682,4,camest,CAM Estimate - CY,2,Monthly,45778,46873.0,710.07,710.07,20000,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,575254,0.0,0,16,45622.41766,230,45650.70459,
1312258,2990,xga4600f,97341,6538,t0000682,34,retaxest,RE TAX Estimate - CY,2,Monthly,45778,46873.0,1225.69,1225.69,20000,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,575255,0.0,0,16,45622.41766,230,45650.70459,
1312259,2990,xga4600f,97341,6538,t0000682,14,insurest,Insurance Estimate - CY,2,Monthly,45778,46873.0,393.32,393.32,20000,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,575256,0.0,0,16,45622.41767,230,45650.70459,
1312260,2990,xga4600f,97341,6538,t0000682,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45778,46873.0,340.98,340.98,20000,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,575257,0.0,0,16,45622.41767,230,45650.70459,
1310999,1585,xnjmway5,97221,2384,t0000495,30,rent,Rent - Base,2,Monthly,45627,45991.0,1937.93,1937.93,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,574602,0.0,0,230,45618.59152,230,45618.59152,
1384945,1652,xtxmorto,4136,4206,t0000526,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47907.0,2174.67,2174.67,132113,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24103,0.0,757043,230,45649.70037,230,45649.70037,
1384946,1652,xtxmorto,4136,4206,t0000526,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47907.0,1622.01,1622.01,132113,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24104,0.0,757044,230,45649.70037,230,45649.70037,
1384947,1652,xtxmorto,4136,4206,t0000526,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47907.0,9749.95,9749.95,132113,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24105,0.0,757045,230,45649.70037,230,45649.70037,
1384948,1653,xtxritti,4137,4208,t0000528,4,camest,CAM Estimate - CY,2,Monthly,45658,45930.0,309.25,309.25,8809,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15418,0.0,757046,230,45649.70037,230,45649.70037,
1384949,1653,xtxritti,4139,4220,t0000529,4,camest,CAM Estimate - CY,2,Monthly,45658,46187.0,209.24,209.24,26413,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15420,0.0,757047,230,45649.70037,230,45649.70037,
1384950,1653,xtxritti,4151,4249,t0000539,4,camest,CAM Estimate - CY,2,Monthly,45658,45960.0,609.01,609.01,17280,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15450,0.0,757048,230,45649.70037,230,45649.70037,
1384951,1653,xtxritti,4137,4208,t0000528,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45930.0,258.06,258.06,8809,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24114,0.0,757049,230,45649.70037,230,45649.70037,
1384952,1653,xtxritti,4137,4208,t0000528,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45930.0,217.29,217.29,8809,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24115,0.0,757050,230,45649.70037,230,45649.70037,
1384953,1653,xtxritti,4137,4208,t0000528,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45930.0,514.24,514.24,8809,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24116,0.0,757051,230,45649.70037,230,45649.70037,
1384954,1653,xtxritti,4139,4220,t0000529,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46187.0,777.14,777.14,26413,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24117,0.0,757052,230,45649.70037,230,45649.70037,
1384955,1653,xtxritti,4139,4220,t0000529,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46187.0,654.38,654.38,26413,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24118,0.0,757053,230,45649.70037,230,45649.70037,
1384956,1653,xtxritti,4139,4220,t0000529,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46187.0,1548.64,1548.64,26413,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24119,0.0,757054,230,45649.70038,230,45649.70038,
1384957,1653,xtxritti,4151,4249,t0000539,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45960.0,508.18,508.18,17280,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24135,0.0,757055,230,45649.70038,230,45649.70038,
1384958,1653,xtxritti,4151,4249,t0000539,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45960.0,427.91,427.91,17280,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24136,0.0,757056,230,45649.70038,230,45649.70038,
1384959,1653,xtxritti,4151,4249,t0000539,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45960.0,1012.68,1012.68,17280,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24137,0.0,757057,230,45649.70038,230,45649.70038,
1384960,1653,xtxritti,45451,4221,t0000530,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47118.0,217.1,217.1,16490,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268507,0.0,596108,230,45649.70038,230,45649.70038,
1384961,1653,xtxritti,45451,4221,t0000530,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47118.0,257.83,257.83,16490,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268508,0.0,596109,230,45649.70038,230,45649.70038,
1384962,1653,xtxritti,45451,4221,t0000530,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47118.0,513.78,513.78,16490,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268509,0.0,596110,230,45649.70038,230,45649.70038,
1384982,1895,xtx3662m,5623,5645,t0000653,34,retaxest,RE TAX Estimate - CY,0,Annual,45658,46507.0,15541.86,1295.155,14900,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34172,0.0,757356,230,45649.70041,230,45649.70041,
1384983,1895,xtx3662m,34214,28047,t0001000,4,camest,CAM Estimate - CY,2,Monthly,45658,46904.0,1068.82,1068.82,26126,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196988,0.0,757357,230,45649.70041,230,45649.70041,
1384984,1895,xtx3662m,34214,28047,t0001000,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46904.0,2270.96,2270.96,26126,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196989,0.0,757358,230,45649.70041,230,45649.70041,
1384985,1895,xtx3662m,34214,28047,t0001000,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46904.0,728.11,728.11,26126,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196990,0.0,757359,230,45649.70041,230,45649.70041,
1384986,1895,xtx3662m,34214,28047,t0001000,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46904.0,605.3,605.3,26126,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196991,0.0,757360,230,45649.70041,230,45649.70041,
1384987,1896,xtx12150,7021,6908,t0000697,4,camest,CAM Estimate - CY,2,Monthly,45658,45930.0,2090.94,2090.94,20551,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30126,0.0,757361,230,45649.70042,230,45649.70042,
1384988,1896,xtx12150,7021,6908,t0000697,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45930.0,556.26,556.26,20551,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30127,0.0,757362,230,45649.70042,230,45649.70042,
1384989,1896,xtx12150,7021,6908,t0000697,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45930.0,2481.52,2481.52,20551,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30128,0.0,757363,230,45649.70042,230,45649.70042,
1384990,1896,xtx12150,7021,6908,t0000697,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45930.0,597.69,597.69,20551,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34185,0.0,757364,230,45649.70042,230,45649.70042,
1384991,1896,xtx12150,29544,6909,t0000698,4,camest,CAM Estimate - CY,2,Monthly,45658,46843.0,1067.8,1067.8,10495,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,168925,0.0,757365,230,45649.70042,230,45649.70042,
1384992,1896,xtx12150,29544,6909,t0000698,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46843.0,1267.27,1267.27,10495,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,168926,0.0,757366,230,45649.70042,230,45649.70042,
1384993,1896,xtx12150,29544,6909,t0000698,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46843.0,284.07,284.07,10495,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,168927,0.0,757367,230,45649.70042,230,45649.70042,
1384994,1896,xtx12150,29544,6909,t0000698,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46843.0,305.23,305.23,10495,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,168928,0.0,757368,230,45649.70042,230,45649.70042,
1384995,1896,xtx12150,47215,6920,t0000701,4,camest,CAM Estimate - CY,2,Monthly,45658,47026.0,1167.31,1167.31,11473,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,279597,0.0,757369,230,45649.70042,230,45649.70042,
1384996,1896,xtx12150,47215,6920,t0000701,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47026.0,333.67,333.67,11473,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,279598,0.0,757370,230,45649.70042,230,45649.70042,
1384997,1896,xtx12150,47215,6920,t0000701,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47026.0,1385.36,1385.36,11473,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,279599,0.0,757371,230,45649.70043,230,45649.70043,
1384998,1896,xtx12150,47215,6920,t0000701,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47026.0,310.54,310.54,11473,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,279600,0.0,757372,230,45649.70043,230,45649.70043,
1384999,2720,xtx8154b,45396,36800,t0001051,4,camest,CAM Estimate - CY,2,Monthly,45658,48975.0,782.59,782.59,25100,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268037,0.0,757415,230,45649.70043,230,45649.70043,
1385000,2720,xtx8154b,45396,36800,t0001051,14,insurest,Insurance Estimate - CY,2,Monthly,45658,48975.0,904.33,904.33,25100,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,268038,0.0,757416,230,45649.70043,230,45649.70043,
