record hmy,property hmy,property code,amendment hmy,tenant hmy,lease code,charge code hmy,charge code,charge code desc,amount period code,amount period desc,from date,to date,amount,monthly amount,contracted area,notes,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,management fee %,management fee hmy,hschedule,toinactive amendment hmy,horiginal,husercreatedby,dtcreated,husermodifiedby,dtlastmodified,hoption
46230,1595,xgashaw6,1393,2251,t0000472,34,retaxest,RE TAX Estimate - CY,2,Monthly,44351,44561.0,0.0,0.0,11275,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22312,0.0,0,186,44567.63718,230,44700.53502,
46238,1594,xgashaw5,1394,2252,t0000473,14,insurest,Insurance Estimate - CY,2,Monthly,44351,44561.0,0.0,0.0,17766,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22316,0.0,0,186,44567.63825,230,44684.70113,
46239,1594,xgashaw5,1394,2252,t0000473,34,retaxest,RE TAX Estimate - CY,2,Monthly,44351,44561.0,0.0,0.0,17766,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22317,0.0,0,186,44567.63837,230,44684.7014,
46247,1593,xgashaw4,1395,2253,t0000474,14,insurest,Insurance Estimate - CY,2,Monthly,44351,44561.0,0.0,0.0,22200,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22321,0.0,0,186,44567.63946,230,44684.69495,
46248,1593,xgashaw4,1395,2253,t0000474,34,retaxest,RE TAX Estimate - CY,2,Monthly,44351,44561.0,0.0,0.0,22200,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22322,0.0,0,186,44567.63957,230,44684.69519,
35419,1754,xgadors,4591,4744,t0000590,30,rent,Rent - Base,2,Monthly,44481,44681.0,4200.0,4200.0,10979,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16750,0.0,0,64,44517.5224,230,44789.65973,
35420,1754,xgadors,4591,4744,t0000590,34,retaxest,RE TAX Estimate - CY,2,Monthly,44481,44561.0,379.43,379.43,10979,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16751,0.0,0,64,44517.52296,230,44789.65999,
35421,1754,xgadors,4591,4744,t0000590,14,insurest,Insurance Estimate - CY,2,Monthly,44481,44561.0,120.67,120.67,10979,Admin Fee: 4% of OpExp and Insurance,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,16752,0.0,0,64,44517.52344,230,44789.65991,
35422,1754,xgadors,4591,4744,t0000590,4,camest,CAM Estimate - CY,2,Monthly,44481,44561.0,59.62,59.62,10979,Admin Fee: 4% of OpExp and Insurance,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,16753,0.0,0,64,44517.52384,230,44789.65983,
39777,1785,xnj14th,4806,4917,t0000605,30,rent,Rent - Base,2,Monthly,42856,43220.0,12955.41,12955.41,35894,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18819,0.0,0,104,44543.49973,104,44623.35856,
39778,1785,xnj14th,4806,4917,t0000605,4,camest,CAM Estimate - CY,2,Monthly,42856,44561.0,7477.92,7477.92,35894,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18820,0.0,0,104,44543.50008,104,44560.4864,
39779,1785,xnj14th,4806,4917,t0000605,30,rent,Rent - Base,2,Monthly,43221,43585.0,13348.75,13348.75,35894,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18819,0.0,0,104,44543.50361,104,44623.35856,
42359,1670,xga130j,5425,4501,t0000580,30,rent,Rent - Base,2,Monthly,44562,44592.0,1588.88,1588.88,38164,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20169,0.0,0,64,44547.60454,64,44547.60454,
42360,1670,xga130j,5425,4501,t0000580,4,camest,CAM Estimate - CY,2,Monthly,44562,44592.0,158.49,158.49,38164,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20170,0.0,0,64,44547.60455,183,44670.44361,
42361,1878,xnj125al,5426,5460,t0000614,30,rent,Rent - Base,2,Monthly,43678,44760.0,36468.44,36468.44,50000,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20171,21307.0,0,183,44547.62928,181,44603.39269,
42362,1878,xnj125al,5426,5460,t0000614,30,rent,Rent - Base,2,Monthly,44774,44760.0,37562.49,37562.49,50000,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20171,21307.0,0,183,44547.62928,181,44603.39269,
42363,1878,xnj125al,5426,5460,t0000614,34,retaxest,RE TAX Estimate - CY,2,Monthly,43678,44561.0,5811.0,5811.0,50000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20172,0.0,0,183,44547.63023,183,44700.45244,
42399,1881,xnj30les,5427,5461,t0000615,30,rent,Rent - Base,2,Monthly,36770,44895.0,14957.5,14957.5,23932,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19,20196,0.0,0,183,44547.66541,181,44602.63537,
35256,1663,xil1600,4124,4183,t0000514,4,camest,CAM Estimate - CY,2,Monthly,34871,44712.0,0.0,0.0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16666,0.0,0,181,44508.67948,230,44700.58488,
35257,1663,xil1600,4124,4183,t0000514,14,insurest,Insurance Estimate - CY,2,Monthly,34871,44712.0,0.0,0.0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16667,0.0,0,181,44508.67962,230,44700.58499,
35258,1663,xil1600,4124,4183,t0000514,19,mgtfeest,Management Fee CY Estimate,2,Monthly,34871,44712.0,0.0,0.0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16668,0.0,0,181,44508.67971,230,44700.58505,
35259,1663,xil1600,4124,4183,t0000514,34,retaxest,RE TAX Estimate - CY,2,Monthly,34871,44712.0,0.0,0.0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16669,0.0,0,181,44508.67986,230,44700.5851,
35288,1754,xgadors,4578,4717,t0000584,34,retaxest,RE TAX Estimate - CY,2,Monthly,44481,44561.0,426.86,426.86,12234,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16689,0.0,0,64,44510.54231,230,44789.6585,
35289,1754,xgadors,4578,4717,t0000584,14,insurest,Insurance Estimate - CY,2,Monthly,44481,44561.0,135.76,135.76,12234,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16690,0.0,0,64,44510.54259,230,44789.65824,
42473,1787,xnj220r,5428,5463,t0000616,30,rent,Rent - Base,2,Monthly,43765,44130.0,22740.55,22740.55,23545,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20241,0.0,0,35,44550.38381,35,44550.38809,
42474,1787,xnj220r,5428,5463,t0000616,30,rent,Rent - Base,2,Monthly,44131,45225.0,23427.28,23427.28,23545,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20241,0.0,0,35,44550.38381,104,44580.58997,
42478,1884,xnj40pot,5429,5464,t0000617,30,rent,Rent - Base,2,Monthly,43040,44865.0,78783.92,78783.92,60994,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20243,,0,183,44550.38696,230,44806.37902,
42479,1884,xnj40pot,5429,5464,t0000617,34,retaxest,RE TAX Estimate - CY,2,Monthly,43040,44713.0,1302.08,1302.08,60994,Tenant self pays taxes - per TT,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20244,,0,183,44550.38743,230,44740.58786,
42581,1883,xnj5thor,5430,5465,t0000618,30,rent,Rent - Base,2,Monthly,46692,47057.0,119503.33,119503.33,150801,,0,0,0,0,0,0,0,0,0,0,0,0,2.5,19,20295,,0,183,44550.42186,186,44617.36035,
42582,1883,xnj5thor,5430,5465,t0000618,30,rent,Rent - Base,2,Monthly,47058,47422.0,122490.92,122490.92,150801,,0,0,0,0,0,0,0,0,0,0,0,0,2.5,19,20295,,0,183,44550.42186,186,44617.36036,
42583,1883,xnj5thor,5430,5465,t0000618,30,rent,Rent - Base,2,Monthly,47423,47787.0,125553.19,125553.19,150801,,0,0,0,0,0,0,0,0,0,0,0,0,2.5,19,20295,,0,183,44550.42188,186,44617.36036,
42584,1883,xnj5thor,5430,5465,t0000618,30,rent,Rent - Base,2,Monthly,47788,48152.0,128692.02,128692.02,150801,,0,0,0,0,0,0,0,0,0,0,0,0,2.5,19,20295,,0,183,44550.42188,186,44617.36036,
42591,1883,xnj5thor,5430,5465,t0000618,4,camest,CAM Estimate - CY,2,Monthly,44501,44561.0,7800.0,7800.0,150801,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20303,,0,183,44550.42257,230,44693.58375,
42594,1883,xnj5thor,5430,5465,t0000618,34,retaxest,RE TAX Estimate - CY,2,Monthly,44501,44712.0,15777.0,15777.0,150801,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20306,,0,183,44550.42299,230,44700.56846,
42596,1885,xnj95bau,5432,5467,t0000619,30,rent,Rent - Base,2,Monthly,44075,44439.0,8490.0,8490.0,6792,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20308,0.0,0,183,44550.44281,183,44550.44281,
42597,1885,xnj95bau,5432,5467,t0000619,30,rent,Rent - Base,2,Monthly,44440,44804.0,8744.7,8744.7,6792,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20308,0.0,0,183,44550.44281,183,44550.44281,
42598,1885,xnj95bau,5432,5467,t0000619,30,rent,Rent - Base,2,Monthly,44805,45169.0,9007.04,9007.04,6792,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20308,0.0,0,183,44550.44281,183,44550.44281,
42599,1885,xnj95bau,5432,5467,t0000619,30,rent,Rent - Base,2,Monthly,45170,45473.0,9277.25,9277.25,6792,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20308,0.0,0,183,44550.44281,183,44550.44281,
42623,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,41579,41943.0,24025.0,24025.0,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47089,230,44690.45367,
42624,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,41944,42308.0,24625.63,24625.63,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47089,230,44690.45367,
42625,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,42309,42674.0,25241.27,25241.27,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47089,230,44690.45367,
42626,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,42675,43039.0,25872.3,25872.3,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47089,230,44690.45367,
42627,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,43040,43404.0,26519.1,26519.1,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47089,230,44690.45367,
42628,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,43405,43769.0,27182.08,27182.08,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47161,230,44690.45367,
42629,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,43770,44135.0,27861.63,27861.63,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47161,230,44690.45367,
42630,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,44136,44500.0,28558.18,28558.18,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47161,230,44690.45367,
42631,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,44501,44865.0,29272.13,29272.13,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47161,230,44690.45367,
42632,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,44866,45230.0,30003.93,30003.93,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47161,230,44690.45367,
42633,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,45231,45596.0,30754.03,30754.03,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47181,230,44690.45367,
42634,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,45597,45961.0,31522.88,31522.88,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47181,230,44690.45367,
42635,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,45962,46326.0,32310.95,32310.95,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47228,230,44761.60356,
42636,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,46327,46691.0,33118.73,33118.73,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47228,230,44690.45367,
42637,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,46692,47057.0,33946.7,33946.7,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47228,230,44690.45367,
42638,1873,xil529t,5434,5294,t0000610,30,rent,Rent - Base,2,Monthly,47058,47208.0,34795.36,34795.36,62000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20324,0.0,0,87,44550.47228,230,44690.45367,
42639,1879,xnj145al,5435,5468,t0000620,30,rent,Rent - Base,2,Monthly,43709,45382.0,6898.33,6898.33,7526,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20325,53594.0,0,183,44550.47345,230,45068.37468,
42658,1880,xnj156al,5437,5471,t0000622,30,rent,Rent - Base,2,Monthly,44501,44865.0,5420.12,5420.12,5566,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20335,0.0,0,183,44550.5173,183,44550.5173,
42677,1880,xnj156al,5438,5472,t0000623,30,rent,Rent - Base,2,Monthly,43586,44681.0,6362.5,6362.5,12216,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20346,0.0,0,183,44550.5925,181,44603.34588,
42074,1639,xtxdrysd,5422,5458,t0000612,30,rent,Rent - Base,2,Monthly,44562,44926.0,18249.12,18249.12,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20008,0.0,0,69,44546.64271,69,44546.64271,
42075,1639,xtxdrysd,5422,5458,t0000612,30,rent,Rent - Base,2,Monthly,44927,45199.0,18796.59,18796.59,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20008,47205.0,0,69,44546.64271,69,44546.64271,
42076,1639,xtxdrysd,5422,5458,t0000612,30,rent,Rent - Base,2,Monthly,45292,45199.0,19360.49,19360.49,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20008,47205.0,0,69,44546.64271,69,44546.64271,
42077,1639,xtxdrysd,5422,5458,t0000612,30,rent,Rent - Base,2,Monthly,45658,45199.0,19941.31,19941.31,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20008,47205.0,0,69,44546.64271,69,44546.64271,
42078,1639,xtxdrysd,5422,5458,t0000612,30,rent,Rent - Base,2,Monthly,46023,45199.0,20539.55,20539.55,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20008,47205.0,0,69,44546.64271,69,44546.64289,
42079,1639,xtxdrysd,5422,5458,t0000612,30,rent,Rent - Base,2,Monthly,46388,45199.0,21155.74,21155.74,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20008,47205.0,0,69,44546.64289,69,44546.64289,
42080,1639,xtxdrysd,5422,5458,t0000612,7,concess,Concessions,2,Monthly,44562,44651.0,-18249.12,-18249.12,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20009,0.0,0,69,44546.64576,69,44546.64611,
42081,1639,xtxdrysd,5422,5458,t0000612,4,camest,CAM Estimate - CY,2,Monthly,44562,44712.0,4760.64,4760.64,26448,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20010,0.0,0,69,44546.64656,230,44700.59376,
42946,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,44501,44865.0,15811.46,15811.46,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58575,230,45394.40469,
42947,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,44866,45230.0,16206.74,16206.74,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58575,230,45394.40469,
42948,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,45231,45596.0,16611.91,16611.91,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58575,230,45394.40469,
42949,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,45597,45961.0,17027.21,17027.21,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58575,230,45394.40469,
42950,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,45962,46326.0,17452.89,17452.89,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58575,230,45394.40469,
42951,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,46327,46691.0,17889.21,17889.21,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58631,230,45394.40469,
42952,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,46692,47057.0,18336.44,18336.44,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58631,230,45394.40469,
42953,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,47058,47422.0,18794.86,18794.86,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58631,230,45394.40469,
42954,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,47423,47787.0,19264.73,19264.73,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58631,230,45394.40469,
42955,1876,xnj17pol,5449,5483,t0000632,30,rent,Rent - Base,2,Monthly,47788,48152.0,19764.34,19764.34,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20506,0.0,0,183,44551.58631,230,45394.40469,
42956,1876,xnj17pol,5449,5483,t0000632,4,camest,CAM Estimate - CY,2,Monthly,44501,44712.0,4908.44,4908.44,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20507,0.0,0,183,44551.58704,230,44700.57157,
42957,1876,xnj17pol,5449,5483,t0000632,34,retaxest,RE TAX Estimate - CY,2,Monthly,44501,44712.0,1492.68,1492.68,15179,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20508,0.0,0,183,44551.58793,230,44700.57179,
42958,1876,xnj17pol,5450,5485,t0000633,30,rent,Rent - Base,2,Monthly,43983,44347.0,9359.31,9359.31,14035,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20509,0.0,0,183,44551.61644,181,44602.36535,
42959,1876,xnj17pol,5450,5485,t0000633,30,rent,Rent - Base,2,Monthly,44348,44712.0,9546.5,9546.5,14035,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20509,0.0,0,183,44551.61644,181,44602.36535,
42961,1876,xnj17pol,5450,5485,t0000633,4,camest,CAM Estimate - CY,2,Monthly,43983,44561.0,2775.0,2775.0,14035,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20510,0.0,0,183,44551.61928,183,44551.61928,
42962,1876,xnj17pol,5450,5485,t0000633,34,retaxest,RE TAX Estimate - CY,2,Monthly,43983,44561.0,2898.0,2898.0,14035,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20511,0.0,0,183,44551.61978,183,44551.61978,
42963,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,44441,44926.0,22708.83,22708.83,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62632,181,44601.59296,
42964,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,44927,45291.0,23582.25,23582.25,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62632,181,44601.59296,
42965,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,45292,45657.0,24455.67,24455.67,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62632,181,44601.59296,
42966,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,45658,46022.0,25329.08,25329.08,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62632,181,44601.59296,
42967,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,46023,46387.0,26202.5,26202.5,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62632,181,44601.59296,
42968,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,46388,46752.0,27075.92,27075.92,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62661,181,44601.59296,
42969,1876,xnj17pol,5451,5486,t0000634,30,rent,Rent - Base,2,Monthly,46753,47118.0,27949.33,27949.33,20962,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,19,20512,0.0,0,183,44551.62661,181,44601.59296,
42970,1876,xnj17pol,5451,5486,t0000634,4,camest,CAM Estimate - CY,2,Monthly,44441,44712.0,3877.97,3877.97,20962,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20513,0.0,0,183,44551.62709,230,44700.56795,
42971,1876,xnj17pol,5451,5486,t0000634,34,retaxest,RE TAX Estimate - CY,2,Monthly,44441,44712.0,4349.62,4349.62,20962,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20514,0.0,0,183,44551.6274,230,44700.56813,
32746,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,42767,42855.0,933.75,933.75,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.57966,104,44560.44613,
32747,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,42856,43220.0,968.77,968.77,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.57966,104,44560.44613,
32748,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,43221,43585.0,1005.09,1005.09,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.57966,104,44560.44613,
32749,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,43586,43951.0,1042.79,1042.79,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.57966,104,44560.44613,
32750,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,43952,44316.0,1081.89,1081.89,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.57968,104,44560.44613,
32751,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,44317,44681.0,1122.46,1122.46,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.58031,104,44560.44613,
32752,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,44682,45046.0,1164.55,1164.55,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.58031,104,44560.44613,
32753,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,45047,45412.0,1208.22,1208.22,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.58031,104,44560.44613,
32754,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,45413,45777.0,1253.53,1253.53,2400,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15497,0.0,0,35,44462.58031,104,44560.44613,
32755,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,42767,42855.0,5625.0,5625.0,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58126,230,45026.68863,
32756,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,42856,43220.0,5835.94,5835.94,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58126,230,45026.68863,
32757,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,43221,43585.0,6054.79,6054.79,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58126,230,45026.68863,
32758,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,43586,43951.0,6281.84,6281.84,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58126,230,45026.68863,
32759,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,43952,44316.0,6517.41,6517.41,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58126,230,45026.68863,
32760,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,44317,44681.0,6761.81,6761.81,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58188,230,45026.68863,
32761,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,44682,45046.0,7015.38,7015.38,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58188,230,45026.68863,
32762,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,45047,45412.0,7278.46,7278.46,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58188,230,45026.68863,
32763,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,45413,45777.0,7551.4,7551.4,15000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15498,0.0,0,35,44462.58188,230,45026.68863,
32764,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,42767,42855.0,1875.0,1875.0,5000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15499,0.0,0,35,44462.5833,230,45026.68484,
32765,1675,xnj440be,4178,4317,t0000561,30,rent,Rent - Base,2,Monthly,42856,43220.0,1945.31,1945.31,5000,,0,0,0,0,0,0,0,0,0,0,0,0,5.0,19,15499,0.0,0,35,44462.58331,230,45026.68484,
43300,1655,xnjcentr,4146,4237,t0000537,14,insurest,Insurance Estimate - CY,2,Monthly,44562,44592.0,432.0,432.0,30688,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20695,,0,104,44560.45736,104,44560.45736,
43301,1897,xga800in,5460,5501,t0000640,30,rent,Rent - Base,2,Monthly,44197,44561.0,11480.21,11480.21,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20696,0.0,0,64,44560.4703,64,44560.4703,
43302,1897,xga800in,5460,5501,t0000640,30,rent,Rent - Base,2,Monthly,44562,44926.0,11824.61,11824.61,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20696,0.0,0,64,44560.4703,64,44560.4703,
