property id,tenant id,customer id,total owed,0 to 30,31 to 60,61 to 90,over ninety owed,first day of month,database id
1291,980,28926.0,-1229.78,-1230,0,0,0.0,2025-03-01,1
892,982,28526.0,47970.19,47970,0,0,0.0,2020-12-01,1
893,983,28916.0,9813.46,9813,0,0,0.0,2020-12-01,1
893,983,28916.0,29440.93,0,0,0,29440.93,2021-06-01,1
900,985,28524.0,701.86,0,702,0,0.0,2021-05-01,1
921,998,,-1817.68,0,0,0,-1817.68,2021-01-01,1
921,998,,-1817.68,0,0,0,-1817.68,2021-02-01,1
921,998,,1217.74,1218,0,0,0.0,2021-05-01,1
921,998,,-599.94,0,1218,0,-1817.68,2021-06-01,1
921,998,,-599.94,0,0,0,-599.94,2021-09-01,1
921,998,,-599.94,0,0,0,-599.94,2021-12-01,1
921,998,,-599.94,0,0,0,-599.94,2022-03-01,1
921,998,,-599.94,0,0,0,-599.94,2022-08-01,1
891,1002,28989.0,7125.22,7125,0,0,0.0,2021-06-01,1
891,1002,28989.0,6212.7,6213,0,0,0.0,2021-08-01,1
891,1002,28989.0,42060.24,0,0,0,42060.24,2021-12-01,1
891,1002,28989.0,214466.31,62127,69193,41086,42060.24,2022-03-01,1
891,1002,28989.0,51253.46,51253,0,0,0.0,2022-06-01,1
990,1009,28914.0,28383.5,28384,0,0,0.0,2021-02-01,1
990,1009,28914.0,2485.73,2486,0,0,0.0,2021-03-01,1
990,1009,28914.0,19349.22,17740,1182,194,233.36,2021-12-01,1
990,1009,28914.0,22388.49,22388,0,0,0.0,2022-03-01,1
990,1009,28914.0,9491.56,9492,0,0,0.0,2022-06-01,1
990,1009,28914.0,9491.56,0,9492,0,0.0,2022-07-01,1
894,1059,29119.0,1319.5,1320,0,0,0.0,2021-06-01,1
894,1059,29119.0,15293.17,15293,0,0,0.0,2022-06-01,1
923,1061,,-148.37,-148,0,0,0.0,2021-05-01,1
923,1061,,-148.37,0,-148,0,0.0,2021-06-01,1
923,1061,,-148.37,0,0,0,-148.37,2021-12-01,1
923,1061,,-148.37,0,0,0,-148.37,2022-06-01,1
923,1061,,-148.37,0,0,0,-148.37,2022-07-01,1
923,1062,,1865.73,1866,0,0,0.0,2021-05-01,1
923,1062,,1865.73,0,1866,0,0.0,2021-06-01,1
923,1062,,1865.73,0,0,0,1865.73,2021-12-01,1
922,1082,28402.0,4678.25,4678,0,0,0.0,2021-02-01,1
922,1082,28402.0,-1559.35,0,-1559,0,0.0,2021-03-01,1
922,1082,28402.0,6237.6,6238,0,0,0.0,2021-05-01,1
922,1082,28402.0,12475.2,6238,6238,0,0.0,2021-06-01,1
922,1082,28402.0,18712.8,0,0,0,18712.8,2021-12-01,1
922,1082,28402.0,6974.78,6975,0,0,0.0,2022-03-01,1
922,1082,28402.0,4615.43,0,0,0,4615.43,2022-06-01,1
922,1082,28402.0,4615.43,0,0,0,4615.43,2022-07-01,1
921,1095,28123.0,4199.44,4199,0,0,0.0,2021-02-01,1
1356,1135,28863.0,9416.92,2354,2354,0,4708.46,2021-07-01,1
1356,1135,28863.0,3239.77,3240,0,0,0.0,2022-03-01,1
1356,1135,28863.0,1660.25,1660,0,0,0.0,2022-06-01,1
1356,1135,28863.0,1660.25,0,1660,0,0.0,2022-07-01,1
1356,1135,28863.0,332.05,0,0,0,332.05,2023-08-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-06-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-07-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-08-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-09-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-10-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-11-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2024-12-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-01-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-02-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-03-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-04-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-05-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-06-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-07-01,1
917,1141,28481.0,67721.33,0,0,0,67721.33,2025-08-01,1
1237,1148,29086.0,252.0,252,0,0,0.0,2021-12-01,1
913,1150,28860.0,1216.45,1216,0,0,0.0,2021-05-01,1
913,1150,28860.0,1216.45,0,1216,0,0.0,2021-06-01,1
913,1150,28860.0,-61.45,-61,0,0,0.0,2022-02-01,1
913,1150,28860.0,0.0,0,0,0,0.0,2023-03-01,1
913,1150,28860.0,220.33,0,220,0,0.0,2023-07-01,1
913,1150,28860.0,-766.33,-766,0,0,0.0,2023-08-01,1
890,1158,28451.0,2909.52,2910,0,0,0.0,2021-05-01,1
890,1158,28451.0,1293.12,1293,0,0,0.0,2021-06-01,1
890,1158,28451.0,-14090.37,0,0,-14090,0.0,2022-06-01,1
1357,1164,28997.0,16520.0,16520,0,0,0.0,2021-05-01,1
1357,1164,28997.0,4049.93,4050,0,0,0.0,2022-03-01,1
913,1168,26885.0,98123.98,36309,0,0,61815.1,2021-04-01,1
913,1168,26885.0,-2.25,0,-2,0,0.0,2021-05-01,1
913,1168,26885.0,29328.62,28091,1238,0,0.0,2021-06-01,1
913,1168,26885.0,12751.6,0,12752,0,0.0,2021-07-01,1
913,1168,26885.0,16049.0,0,16049,0,0.0,2021-08-01,1
913,1168,26885.0,18336.0,3607,14729,0,0.0,2021-09-01,1
913,1168,26885.0,13585.0,13585,0,0,0.0,2021-10-01,1
913,1168,26885.0,14189.0,14189,0,0,0.0,2022-02-01,1
913,1168,26885.0,26362.21,15190,0,11161,11.21,2022-03-01,1
913,1168,26885.0,16955.0,16955,0,0,0.0,2022-05-01,1
913,1168,26885.0,114368.0,114368,0,0,0.0,2022-06-01,1
913,1168,26885.0,38907.99,38908,0,0,0.0,2022-08-01,1
913,1168,26885.0,19402.65,19403,0,0,0.0,2022-09-01,1
913,1168,26885.0,14157.0,14157,0,0,0.0,2022-10-01,1
913,1168,26885.0,28465.0,28465,0,0,0.0,2022-11-01,1
913,1168,26885.0,26861.0,12418,14443,0,0.0,2023-01-01,1
913,1168,26885.0,92736.67,65376,500,12408,14452.98,2023-03-01,1
913,1168,26885.0,13073.0,13073,0,0,0.0,2023-05-01,1
913,1168,26885.0,15478.0,-12681,14079,14079,0.0,2023-06-01,1
913,1168,26885.0,-153832.12,-153832,0,0,0.0,2023-07-01,1
913,1168,26885.0,49984.0,49984,0,0,0.0,2023-08-01,1
913,1168,26885.0,29442.79,29443,0,0,0.0,2023-09-01,1
913,1168,26885.0,29203.28,14612,14591,0,0.0,2023-12-01,1
913,1168,26885.0,15001.0,0,15001,0,0.0,2024-03-01,1
913,1168,26885.0,15753.23,15753,0,0,0.0,2024-04-01,1
913,1168,26885.0,16928.5,13883,3045,0,0.0,2024-05-01,1
913,1168,26885.0,31008.24,31008,0,0,0.0,2024-06-01,1
913,1168,26885.0,20920.9,20921,0,0,0.0,2024-07-01,1
913,1168,26885.0,50046.69,31567,18479,0,0.0,2024-08-01,1
913,1168,26885.0,31807.95,15243,16565,0,0.0,2024-10-01,1
913,1168,26885.0,41093.12,26198,14895,0,0.0,2025-01-01,1
913,1168,26885.0,17694.91,17695,0,0,0.0,2025-02-01,1
913,1168,26885.0,24404.37,18566,5838,0,0.0,2025-03-01,1
913,1168,26885.0,18819.31,18819,0,0,0.0,2025-04-01,1
913,1169,26885.0,3042.29,3042,0,0,0.0,2021-04-01,1
913,1169,26885.0,3042.29,0,3042,0,0.0,2021-05-01,1
913,1169,26885.0,4482.29,960,480,3042,0.0,2021-06-01,1
913,1169,26885.0,480.0,0,480,0,0.0,2021-08-01,1
913,1169,26885.0,0.0,0,0,0,0.0,2022-02-01,1
913,1169,26885.0,207.57,208,0,0,0.0,2022-03-01,1
913,1169,26885.0,199.12,199,0,0,0.0,2022-06-01,1
913,1169,26885.0,134.85,135,0,0,0.0,2023-03-01,1
913,1169,26885.0,-597.36,-1086,244,244,0.0,2023-06-01,1
913,1169,26885.0,-9607.41,-8702,-1086,0,179.8,2023-07-01,1
913,1169,26885.0,-3602.34,3972,0,-2810,-4764.01,2023-09-01,1
913,1169,26885.0,-7574.29,0,0,0,-7574.29,2023-10-01,1
913,1169,26885.0,41.3,41,0,0,0.0,2024-04-01,1
913,1169,26885.0,1538.97,1539,0,0,0.0,2024-08-01,1
913,1175,28392.0,37.13,37,0,0,0.0,2021-04-01,1
913,1175,28392.0,42858.13,42821,37,0,0.0,2021-05-01,1
913,1175,28392.0,42883.02,42883,0,0,0.0,2021-06-01,1
913,1175,28392.0,42883.02,42821,62,0,0.0,2021-07-01,1
913,1175,28392.0,48.5,0,48,0,0.0,2021-08-01,1
913,1175,28392.0,140.57,74,67,0,0.0,2021-09-01,1
913,1175,28392.0,89.61,90,0,0,0.0,2022-02-01,1
913,1175,28392.0,48.68,49,0,0,0.0,2022-03-01,1
913,1175,28392.0,42.11,42,0,0,0.0,2022-05-01,1
913,1175,28392.0,44222.38,44222,0,0,0.0,2022-06-01,1
913,1175,28392.0,99.11,99,0,0,0.0,2022-08-01,1
913,1175,28392.0,34.09,34,0,0,0.0,2022-09-01,1
913,1175,28392.0,120.33,86,34,0,0.0,2022-10-01,1
913,1175,28392.0,53.12,53,0,0,0.0,2022-11-01,1
913,1175,28392.0,61.0,30,30,0,0.0,2023-01-01,1
913,1175,28392.0,184.59,185,0,0,0.0,2023-03-01,1
913,1175,28392.0,86.21,86,0,0,0.0,2023-07-01,1
913,1175,28392.0,2253.86,2254,0,0,0.0,2024-08-01,1
1361,1176,28160.0,7126.14,7126,0,0,0.0,2021-06-01,1
1361,1176,28160.0,7126.14,7126,0,0,0.0,2021-07-01,1
1361,1178,28400.0,-5255.64,-5256,0,0,0.0,2022-03-01,1
913,1181,28518.0,-1013.03,-1013,0,0,0.0,2021-04-01,1
913,1181,28518.0,-1013.03,0,-1013,0,0.0,2021-05-01,1
913,1181,28518.0,711.08,711,0,0,0.0,2022-03-01,1
913,1181,28518.0,6439.29,6439,0,0,0.0,2022-06-01,1
913,1181,28518.0,12.84,13,0,0,0.0,2023-03-01,1
913,1181,28518.0,13.97,14,0,0,0.0,2023-07-01,1
913,1181,28518.0,6921.21,6921,0,0,0.0,2024-04-01,1
913,1181,28518.0,3842.85,3843,0,0,0.0,2024-08-01,1
913,1182,29090.0,-422.05,-422,0,0,0.0,2021-04-01,1
913,1182,29090.0,198.43,459,-261,0,0.0,2021-05-01,1
913,1182,29090.0,206.87,8,0,198,0.0,2021-06-01,1
913,1182,29090.0,8.44,0,8,0,0.0,2021-07-01,1
913,1182,29090.0,7.64,0,8,0,0.0,2021-08-01,1
913,1182,29090.0,18.0,10,8,0,0.0,2021-09-01,1
913,1182,29090.0,10.07,10,0,0,0.0,2021-10-01,1
913,1182,29090.0,12.14,12,0,0,0.0,2022-02-01,1
913,1182,29090.0,24.87,25,0,0,0.0,2022-03-01,1
913,1182,29090.0,8.84,9,0,0,0.0,2022-05-01,1
913,1182,29090.0,3858.25,3858,0,0,0.0,2022-06-01,1
913,1182,29090.0,15.2,15,0,0,0.0,2022-08-01,1
913,1182,29090.0,25.12,25,0,0,0.0,2022-09-01,1
913,1182,29090.0,17.25,7,10,0,0.0,2022-10-01,1
913,1182,29090.0,14.85,15,0,0,0.0,2022-11-01,1
913,1182,29090.0,15.02,5,10,0,0.0,2023-01-01,1
913,1182,29090.0,24.93,25,0,0,0.0,2023-03-01,1
913,1182,29090.0,7.37,7,0,0,0.0,2023-05-01,1
913,1182,29090.0,12.97,13,0,0,0.0,2023-06-01,1
913,1182,29090.0,9.23,9,0,0,0.0,2023-07-01,1
913,1182,29090.0,5521.68,5522,0,0,0.0,2023-08-01,1
913,1182,29090.0,8.36,8,0,0,0.0,2023-09-01,1
913,1182,29090.0,8.36,0,8,0,0.0,2023-10-01,1
913,1182,29090.0,22.94,11,12,0,0.0,2023-12-01,1
913,1182,29090.0,5.51,6,0,0,0.0,2024-02-01,1
913,1182,29090.0,10.55,0,11,0,0.0,2024-03-01,1
913,1182,29090.0,4416.15,4416,0,0,0.0,2024-04-01,1
913,1182,29090.0,18.69,10,9,0,0.0,2024-05-01,1
913,1182,29090.0,18.56,19,0,0,0.0,2024-06-01,1
913,1182,29090.0,22.05,13,9,0,0.0,2024-07-01,1
913,1182,29090.0,2115.97,2104,12,0,0.0,2024-08-01,1
913,1182,29090.0,15.44,10,6,0,0.0,2024-10-01,1
913,1182,29090.0,21.28,14,7,0,0.0,2025-01-01,1
913,1182,29090.0,22.21,22,0,0,0.0,2025-02-01,1
913,1182,29090.0,9.14,9,0,0,0.0,2025-03-01,1
913,1182,29090.0,19.86,20,0,0,0.0,2025-04-01,1
913,1183,28372.0,-1574.41,-1574,0,0,0.0,2021-04-01,1
913,1183,28372.0,-1.26,1573,-1574,0,0.0,2021-05-01,1
913,1183,28372.0,508.73,509,0,0,0.0,2021-06-01,1
913,1183,28372.0,158.85,0,159,0,0.0,2021-07-01,1
913,1183,28372.0,422.44,0,422,0,0.0,2021-08-01,1
913,1183,28372.0,209.41,111,98,0,0.0,2021-09-01,1
913,1183,28372.0,174.72,175,0,0,0.0,2022-02-01,1
913,1183,28372.0,-1120.4,-1120,0,0,0.0,2022-03-01,1
913,1183,28372.0,92.78,93,0,0,0.0,2022-05-01,1
913,1183,28372.0,123.91,124,0,0,0.0,2022-06-01,1
913,1183,28372.0,286.35,266,20,0,0.0,2022-08-01,1
913,1183,28372.0,200.21,200,0,0,0.0,2022-09-01,1
913,1183,28372.0,88.9,89,0,0,0.0,2022-10-01,1
913,1183,28372.0,176.79,177,0,0,0.0,2022-11-01,1
913,1183,28372.0,195.09,71,124,0,0.0,2023-01-01,1
913,1183,28372.0,23720.53,23721,0,0,0.0,2023-03-01,1
913,1183,28372.0,83.17,83,0,0,0.0,2023-05-01,1
913,1183,28372.0,224.75,225,0,0,0.0,2023-06-01,1
913,1183,28372.0,23730.39,23730,0,0,0.0,2023-07-01,1
913,1183,28372.0,24287.2,24287,0,0,0.0,2023-08-01,1
913,1183,28372.0,216.64,217,0,0,0.0,2023-09-01,1
913,1183,28372.0,91.08,0,91,0,0.0,2023-10-01,1
913,1183,28372.0,271.16,128,143,0,0.0,2023-12-01,1
913,1183,28372.0,81.69,82,0,0,0.0,2024-02-01,1
913,1183,28372.0,110.99,0,111,0,0.0,2024-03-01,1
913,1183,28372.0,28089.21,28089,0,0,0.0,2024-04-01,1
913,1183,28372.0,222.38,118,105,0,0.0,2024-05-01,1
913,1183,28372.0,223.7,224,0,0,0.0,2024-06-01,1
913,1183,28372.0,268.95,163,106,0,0.0,2024-07-01,1
913,1183,28372.0,12951.7,12789,163,0,0.0,2024-08-01,1
913,1183,28372.0,92.02,36,56,0,0.0,2024-10-01,1
913,1183,28372.0,200.88,163,38,0,0.0,2025-01-01,1
913,1183,28372.0,110.01,110,0,0,0.0,2025-02-01,1
913,1183,28372.0,84.25,37,47,0,0.0,2025-03-01,1
913,1183,28372.0,99.56,100,0,0,0.0,2025-04-01,1
913,1183,28372.0,62.75,0,63,0,0.0,2025-05-01,1
913,1184,28978.0,5977.78,5978,0,0,0.0,2021-05-01,1
913,1184,28978.0,1358.0,0,1358,0,0.0,2021-08-01,1
913,1184,28978.0,38.31,38,0,0,0.0,2022-03-01,1
913,1184,28978.0,17.79,18,0,0,0.0,2023-03-01,1
913,1184,28978.0,6373.05,6373,0,0,0.0,2023-07-01,1
913,1184,28978.0,6360.51,6361,0,0,0.0,2023-08-01,1
913,1184,28978.0,-35.0,-35,0,0,0.0,2023-09-01,1
913,1184,28978.0,-13421.05,1995,0,0,-15416.03,2024-08-01,1
913,1184,28978.0,-9091.5,-9092,0,0,0.0,2025-02-01,1
913,1184,28978.0,-9091.5,0,-9092,0,0.0,2025-03-01,1
913,1185,28960.0,47.73,48,0,0,0.0,2022-03-01,1
913,1185,28960.0,850.16,850,0,0,0.0,2023-03-01,1
913,1185,28960.0,13.64,14,0,0,0.0,2023-07-01,1
913,1185,28960.0,13.64,14,0,0,0.0,2023-08-01,1
913,1185,28960.0,264.29,264,0,0,0.0,2024-04-01,1
913,1185,28960.0,392.97,393,0,0,0.0,2025-01-01,1
913,1186,29335.0,-2760.42,-2760,0,0,0.0,2021-04-01,1
913,1186,29335.0,4770.25,7531,-2760,0,0.0,2021-05-01,1
913,1186,29335.0,-2760.42,0,0,-2760,0.0,2021-06-01,1
913,1186,29335.0,-2760.42,0,0,0,-2760.42,2021-07-01,1
913,1186,29335.0,465.4,465,0,0,0.0,2023-03-01,1
913,1186,29335.0,1238.0,1238,0,0,0.0,2024-04-01,1
913,1186,29335.0,4253.95,4254,0,0,0.0,2024-08-01,1
913,1186,29335.0,4004.46,4004,0,0,0.0,2024-10-01,1
913,1186,29335.0,10.0,10,0,0,0.0,2025-02-01,1
992,1187,28988.0,2404.33,2404,0,0,0.0,2021-05-01,1
992,1187,28988.0,4808.66,2404,2404,0,0.0,2021-06-01,1
992,1187,28988.0,382.65,383,0,0,0.0,2021-07-01,1
913,1191,29127.0,-366.6,-367,0,0,0.0,2021-04-01,1
913,1191,29127.0,-366.6,0,-367,0,0.0,2021-05-01,1
913,1191,29127.0,10.68,11,0,0,0.0,2022-03-01,1
913,1191,29127.0,0.37,0,0,0,0.0,2023-07-01,1
913,1192,29029.0,-368.69,-369,0,0,0.0,2021-04-01,1
913,1192,29029.0,57.96,316,-258,0,0.0,2021-05-01,1
913,1192,29029.0,-173.28,0,0,-173,0.0,2021-06-01,1
913,1192,29029.0,-173.28,0,0,0,-173.28,2021-07-01,1
913,1192,29029.0,31.89,32,0,0,0.0,2022-03-01,1
913,1192,29029.0,4.07,4,0,0,0.0,2023-07-01,1
913,1193,26965.0,-6915.46,-6915,0,0,0.0,2021-04-01,1
913,1193,26965.0,-6915.46,0,-6915,0,0.0,2021-05-01,1
913,1193,26965.0,-6914.49,1,0,-6915,0.0,2021-06-01,1
913,1193,26965.0,0.54,0,1,0,0.0,2021-07-01,1
913,1193,26965.0,0.46,0,0,0,0.0,2021-08-01,1
913,1193,26965.0,1.38,0,1,1,0.0,2021-09-01,1
913,1193,26965.0,0.76,0,0,0,0.76,2021-10-01,1
913,1193,26965.0,0.23,0,0,0,0.0,2022-02-01,1
913,1193,26965.0,0.32,0,0,0,0.0,2022-03-01,1
913,1193,26965.0,0.38,0,0,0,0.0,2022-05-01,1
913,1193,26965.0,0.73,1,0,0,0.0,2022-06-01,1
913,1193,26965.0,0.43,0,0,0,0.0,2022-08-01,1
913,1193,26965.0,0.34,0,0,0,0.0,2022-09-01,1
913,1193,26965.0,0.64,0,0,0,0.0,2022-10-01,1
913,1193,26965.0,0.68,1,0,0,0.0,2022-11-01,1
913,1193,26965.0,0.68,0,1,0,0.0,2023-01-01,1
913,1193,26965.0,0.49,0,0,0,0.0,2023-03-01,1
913,1193,26965.0,0.36,0,0,0,0.0,2023-05-01,1
913,1193,26965.0,1.62,2,0,0,0.0,2023-06-01,1
913,1193,26965.0,1.47,1,0,0,0.0,2023-07-01,1
913,1193,26965.0,16294.8,16295,0,0,0.0,2023-08-01,1
913,1193,26965.0,16295.68,2,16294,0,0.0,2023-09-01,1
913,1193,26965.0,16295.52,0,1,1,16294.0,2023-10-01,1
913,1193,26965.0,0.87,0,0,0,0.0,2023-12-01,1
913,1193,26965.0,-0.21,0,0,0,0.0,2024-02-01,1
913,1193,26965.0,0.5,0,0,0,0.0,2024-04-01,1
913,1193,26965.0,0.5,0,0,0,0.0,2024-05-01,1
913,1193,26965.0,0.44,0,0,0,0.0,2024-06-01,1
913,1193,26965.0,0.53,0,0,0,0.0,2024-07-01,1
913,1193,26965.0,8756.63,8756,0,0,0.0,2024-08-01,1
913,1193,26965.0,1.64,1,0,0,0.0,2024-10-01,1
913,1193,26965.0,1.28,1,1,0,0.0,2025-01-01,1
913,1193,26965.0,1.13,1,0,0,0.0,2025-02-01,1
913,1193,26965.0,0.89,1,0,0,0.0,2025-03-01,1
913,1193,26965.0,0.53,1,0,0,0.0,2025-04-01,1
913,1193,26965.0,0.53,0,1,0,0.0,2025-05-01,1
913,1194,28516.0,-1862.05,-1862,0,0,0.0,2021-04-01,1
913,1194,28516.0,9.1,1961,-1952,0,0.0,2021-05-01,1
913,1194,28516.0,709.24,0,619,90,0.0,2021-06-01,1
913,1194,28516.0,-7571.37,-7571,0,0,0.0,2021-09-01,1
913,1194,28516.0,267.45,267,0,0,0.0,2022-03-01,1
913,1194,28516.0,9621.45,9621,0,0,0.0,2022-06-01,1
913,1194,28516.0,9937.8,9938,0,0,0.0,2023-03-01,1
913,1194,28516.0,9938.9,9939,0,0,0.0,2023-07-01,1
913,1194,28516.0,9917.6,9918,0,0,0.0,2023-08-01,1
913,1194,28516.0,-105.0,-105,0,0,0.0,2023-09-01,1
913,1194,28516.0,5885.07,5885,0,0,0.0,2024-08-01,1
913,1196,29267.0,-660.72,-661,0,0,0.0,2021-04-01,1
913,1196,29267.0,3479.45,4140,-661,0,0.0,2021-05-01,1
913,1196,29267.0,-660.72,0,0,-661,0.0,2021-06-01,1
913,1196,29267.0,-0.48,0,0,0,-0.48,2021-07-01,1
913,1196,29267.0,57.63,58,0,0,0.0,2022-03-01,1
913,1196,29267.0,191.76,192,0,0,0.0,2022-06-01,1
913,1196,29267.0,4159.22,0,19,0,4140.17,2022-09-01,1
913,1196,29267.0,4140.17,0,0,0,4140.17,2022-10-01,1
913,1196,29267.0,970.11,970,0,0,0.0,2023-06-01,1
913,1196,29267.0,218.68,219,0,0,0.0,2023-07-01,1
913,1197,29274.0,56.85,57,0,0,0.0,2022-03-01,1
913,1197,29274.0,10.0,10,0,0,0.0,2022-05-01,1
913,1197,29274.0,20.0,0,20,0,0.0,2022-06-01,1
913,1197,29274.0,35.0,35,0,0,0.0,2022-09-01,1
913,1197,29274.0,30.0,0,0,0,30.0,2022-10-01,1
913,1197,29274.0,18.94,19,0,0,0.0,2023-03-01,1
913,1197,29274.0,5121.1,5121,0,0,0.0,2024-08-01,1
913,1198,28374.0,-358.17,-358,0,0,0.0,2021-04-01,1
913,1198,28374.0,-358.17,0,-358,0,0.0,2021-05-01,1
913,1198,28374.0,97.83,98,0,0,0.0,2022-03-01,1
913,1198,28374.0,-295.34,0,0,0,-295.34,2022-08-01,1
913,1198,28374.0,1.27,1,0,0,0.0,2023-07-01,1
913,1199,26989.0,-615.16,-615,0,0,0.0,2021-04-01,1
913,1199,26989.0,-0.16,615,-615,0,0.0,2021-05-01,1
913,1199,26989.0,76.41,76,0,0,0.0,2022-03-01,1
913,1199,26989.0,15.18,15,0,0,0.0,2023-03-01,1
913,1199,26989.0,10.74,11,0,0,0.0,2023-07-01,1
913,1199,26989.0,1473.7,1474,0,0,0.0,2024-08-01,1
913,1200,29249.0,-808.98,-809,0,0,0.0,2021-04-01,1
913,1200,29249.0,0.05,809,-809,0,0.0,2021-05-01,1
913,1200,29249.0,0.05,0,0,0,0.0,2021-06-01,1
913,1200,29249.0,0.05,0,0,0,0.05,2021-07-01,1
913,1201,28401.0,-446.7,-447,0,0,0.0,2021-04-01,1
913,1201,28401.0,2131.29,2578,-447,0,0.0,2021-05-01,1
913,1201,28401.0,0.2,0,0,0,0.0,2021-06-01,1
913,1201,28401.0,0.2,0,0,0,0.2,2021-07-01,1
913,1202,28488.0,925.17,925,0,0,0.0,2021-04-01,1
913,1202,28488.0,4718.46,3520,1198,0,0.0,2021-05-01,1
913,1202,28488.0,606.89,0,0,607,0.0,2021-06-01,1
913,1202,28488.0,606.89,0,0,0,606.89,2021-07-01,1
913,1202,28488.0,104.16,104,0,0,0.0,2022-03-01,1
913,1202,28488.0,-1365.35,-1365,0,0,0.0,2022-06-01,1
913,1202,28488.0,-163.68,-164,0,0,0.0,2023-07-01,1
913,1203,26949.0,-1154.43,-1154,0,0,0.0,2021-04-01,1
913,1203,26949.0,5618.6,6773,-1154,0,0.0,2021-05-01,1
913,1203,26949.0,-971.01,0,0,-971,0.0,2021-06-01,1
913,1203,26949.0,5358.2,6167,0,0,-808.95,2021-07-01,1
913,1204,28410.0,-18153.48,-18153,0,0,0.0,2021-04-01,1
913,1204,28410.0,46.98,0,47,0,0.0,2021-05-01,1
913,1204,28410.0,82003.98,81957,0,47,0.0,2021-06-01,1
913,1204,28410.0,163051.37,81047,81957,0,46.98,2021-07-01,1
913,1204,28410.0,61.15,0,61,0,0.0,2021-08-01,1
913,1204,28410.0,166.88,86,81,0,0.0,2021-09-01,1
913,1204,28410.0,116.72,97,20,0,0.0,2022-02-01,1
913,1204,28410.0,3582.02,3572,10,0,0.0,2022-03-01,1
913,1204,28410.0,87.59,88,0,0,0.0,2022-05-01,1
913,1204,28410.0,84375.13,84365,10,0,0.0,2022-06-01,1
913,1204,28410.0,291.85,292,0,0,0.0,2022-08-01,1
913,1204,28410.0,95.88,96,0,0,0.0,2022-09-01,1
913,1204,28410.0,106.82,77,30,0,0.0,2022-10-01,1
913,1204,28410.0,163.65,164,0,0,0.0,2022-11-01,1
913,1204,28410.0,63.18,53,10,0,0.0,2023-01-01,1
913,1204,28410.0,116.21,116,0,0,0.0,2023-03-01,1
913,1204,28410.0,162.62,143,20,0,0.0,2023-05-01,1
913,1204,28410.0,229.17,229,0,0,0.0,2023-06-01,1
913,1204,28410.0,101259.45,101259,0,0,0.0,2023-07-01,1
913,1204,28410.0,205.49,128,77,0,0.0,2023-08-01,1
913,1204,28410.0,206.01,206,0,0,0.0,2023-09-01,1
913,1204,28410.0,77.77,0,78,0,0.0,2023-10-01,1
913,1204,28410.0,246.48,117,129,0,0.0,2023-12-01,1
913,1204,28410.0,34.21,34,0,0,0.0,2024-02-01,1
913,1204,28410.0,89.65,0,90,0,0.0,2024-03-01,1
913,1204,28410.0,188.13,188,0,0,0.0,2024-04-01,1
913,1204,28410.0,234.54,106,129,0,0.0,2024-05-01,1
913,1204,28410.0,215.28,215,0,0,0.0,2024-06-01,1
913,1204,28410.0,352.28,243,109,0,0.0,2024-07-01,1
913,1204,28410.0,37793.87,37794,0,0,0.0,2024-08-01,1
913,1204,28410.0,208.26,133,76,0,0.0,2024-10-01,1
913,1204,28410.0,202.69,119,84,0,0.0,2025-01-01,1
913,1204,28410.0,78.12,78,0,0,0.0,2025-02-01,1
913,1204,28410.0,193.07,115,78,0,0.0,2025-03-01,1
913,1204,28410.0,135.03,135,0,0,0.0,2025-04-01,1
913,1204,28410.0,135.03,0,135,0,0.0,2025-05-01,1
913,1205,28382.0,-6716.0,-6716,0,0,0.0,2021-04-01,1
913,1205,28382.0,-7990.75,0,-7991,0,0.0,2021-05-01,1
913,1205,28382.0,1520.0,1520,0,0,0.0,2021-06-01,1
913,1205,28382.0,760.0,0,760,0,0.0,2021-07-01,1
913,1205,28382.0,760.0,0,760,0,0.0,2021-08-01,1
913,1205,28382.0,760.0,760,0,0,0.0,2021-09-01,1
913,1205,28382.0,760.0,760,0,0,0.0,2022-02-01,1
913,1205,28382.0,760.0,760,0,0,0.0,2022-03-01,1
913,1205,28382.0,3626.32,3626,0,0,0.0,2024-04-01,1
913,1205,28382.0,12460.42,12460,0,0,0.0,2024-08-01,1
1365,1221,26962.0,7641.4,7641,0,0,0.0,2021-04-01,1
1365,1221,26962.0,1010.88,1011,0,0,0.0,2021-05-01,1
1365,1221,26962.0,5522.43,1011,4512,0,0.0,2021-06-01,1
1365,1221,26962.0,10674.04,0,0,0,10674.04,2021-12-01,1
1365,1221,26962.0,10674.04,0,0,0,10674.04,2022-01-01,1
1365,1221,26962.0,2159.94,2160,0,0,0.0,2022-03-01,1
