unit id,property id,unit name,unit type,excluded unit,floor id,floor code,floor level int,level,elevator,building id,building code,building name,database id
50092,6493,01,Industrial,0,,,0,,,,,,1
50093,6493,02,Industrial,1,,,0,,,,,,1
50094,6493,03,Industrial,1,,,0,,,,,,1
50095,6406,5070-O,,1,,,0,,,,,,1
50096,6406,5070-W,,0,,,0,,,,,,1
50098,6405,5121,,0,,,0,,,,,,1
50100,6494,6000,,0,,,0,,,,,,1
50101,6494,A,,1,,,0,,,,,,1
50102,6372,100,,0,,,0,,,,,,1
50103,6372,200,,0,,,0,,,,,,1
50104,6343,A,,0,,,0,,,,,,1
50105,6343,B,,0,,,0,,,,,,1
50106,6343,C,,0,,,0,,,,,,1
50107,6343,DEFN,,0,,,0,,,,,,1
50108,6343,G,,0,,,0,,,,,,1
50109,6343,H,,0,,,0,,,,,,1
50110,6343,J,,0,,,0,,,,,,1
50111,6343,K,,0,,,0,,,,,,1
50112,6343,M,,0,,,0,,,,,,1
50113,6498,6965,,0,,,0,,,,,,1
50114,6347,ABC,,0,,,0,,,,,,1
50115,6347,D,,0,,,0,,,,,,1
50116,6347,E,,0,,,0,,,,,,1
50117,6347,F,,0,,,0,,,,,,1
50118,6473,14A,,0,,,0,,,,,,1
50119,6473,14B,,0,,,0,,,,,,1
50120,6496,6925,Industrial,0,,,0,,,,,,1
50121,6450,700,,0,,,0,,,,,,1
50122,6416,246,,0,,,0,,,,,,1
50123,6326,100,,0,,,0,,,,,,1
50124,6502,740,,0,,,0,,,,,,1
50125,6480,A,,0,,,0,,,,,,1
50126,6480,B,,0,,,0,,,,,,1
50127,6480,C,,0,,,0,,,,,,1
50128,6480,D,,0,,,0,,,,,,1
50129,6480,E,,0,,,0,,,,,,1
50130,6388,A,,0,,,0,,,,,,1
50131,6388,B-C,,0,,,0,,,,,,1
50132,6500,7550,,0,,,0,,,,,,1
50133,6317,7120,,0,,,0,,,,,,1
50134,6317,7122,,0,,,0,,,,,,1
50135,6317,7124,,0,,,0,,,,,,1
50136,6317,7128,,0,,,0,,,,,,1
50137,6317,7130,,0,,,0,,,,,,1
50138,6317,7132,,0,,,0,,,,,,1
50139,6317,PARK,,0,,,0,,,,,,1
50140,6404,A,,0,,,0,,,,,,1
50141,6404,B,,0,,,0,,,,,,1
50142,6408,800-A,,0,,,0,,,2278,800,,1
50143,6408,850-B,,0,,,0,,,2279,850,,1
50144,6408,MEZZ,,0,,,0,,,2278,800,,1
50145,6318,800,,0,,,0,,,,,,1
50146,6318,802,,0,,,0,,,,,,1
50147,6318,810,,0,,,0,,,,,,1
50148,6318,812,,0,,,0,,,,,,1
50149,6287,1,,0,,,0,,,,,,1
50150,6287,PARK,,0,,,0,,,,,,1
50151,6553,100,,0,,,0,,,,,,1
50152,6553,200,,0,,,0,,,,,,1
50153,6316,100,Industrial,0,,,0,,,,,,1
50154,6316,8361,,1,,,0,,,,,,1
50155,6517,8655,,0,,,0,,,,,,1
50156,6383,100,,0,,,0,,,2282,1820,,1
50157,6383,100A,,0,,,0,,,2280,1800,,1
50158,6383,100B,,0,,,0,,,,,,1
50159,6383,102,,0,,,0,,,2280,1800,,1
50160,6383,102A,,0,,,0,,,2281,1810,,1
50161,6383,108,,0,,,0,,,2282,1820,,1
50162,6383,108A,,0,,,0,,,2281,1810,,1
50163,6383,114,,0,,,0,,,2282,1820,,1
50164,6383,116,,0,,,0,,,2281,1810,,1
50165,6383,116A,,0,,,0,,,2280,1800,,1
50166,6383,120,,0,,,0,,,2280,1800,,1
50167,6383,120A,,0,,,0,,,2281,1810,,1
50168,6383,122,,0,,,0,,,2281,1810,,1
50169,6383,122_124,,0,,,0,,,,,,1
50170,6383,122A,,0,,,0,,,2280,1800,,1
50171,6383,124,,0,,,0,,,2282,1820,,1
50172,6383,124A,,0,,,0,,,2281,1810,,1
50173,6383,128,,0,,,0,,,2280,1800,,1
50174,6383,136,,0,,,0,,,2280,1800,,1
50175,6383,136W,,0,,,0,,,2280,1800,,1
50176,6359,100,,0,,,0,,,,,,1
50177,6359,200,,0,,,0,,,,,,1
50178,6359,300,,0,,,0,,,,,,1
50179,6300,A,,0,,,0,,,,,,1
50180,6300,B,,0,,,0,,,,,,1
50181,6540,1919,,0,,,0,,,,,,1
50182,6468,121,,0,,,0,,,,,,1
50183,6331,1253,Mixed-Use,0,,,0,,,,,,1
50184,6331,B,Mixed-Use,1,,,0,,,,,,1
50185,6331,C,Office,1,,,0,,,,,,1
50186,6331,D,Industrial,1,,,0,,,,,,1
50187,6424,899,,0,,,0,,,,,,1
50188,6352,180,,0,,,0,,,,,,1
50189,6509,A,,0,,,0,,,,,,1
50190,6509,A1,,0,,,0,,,,,,1
50191,6509,B,,0,,,0,,,,,,1
50192,6523,10021,,0,,,0,,,,,,1
50193,6430,100,,0,,,0,,,,,,1
50195,6425,922,,0,,,0,,,,,,1
50196,6501,9100,,0,,,0,,,,,,1
50197,6499,900,,0,,,0,,,,,,1
50198,6505,01,Industrial,0,,,0,,,,,,1
50199,6543,2125,,0,,,0,,,,,,1
50200,6350,A,,0,,,0,,,2284,204,,1
50201,6350,B,,0,,,0,,,2283,200,,1
50202,6472,01,Industrial,0,,,0,,,,,,1
50203,6472,02,Industrial,0,,,0,,,,,,1
50204,6472,MEZ,Other,1,,,0,,,,,,1
50205,6409,100,Industrial,0,,,0,,,,,,1
50206,6549,9615,,0,,,0,,,,,,1
50207,6411,9330,,0,,,0,,,,,,1
50208,6401,101,,0,,,0,,,,,,1
50209,6401,104,,0,,,0,,,,,,1
50210,6401,107,,0,,,0,,,,,,1
50211,6401,108-109,,0,,,0,,,,,,1
50212,6401,110-111,,0,,,0,,,,,,1
50213,6401,112,,0,,,0,,,,,,1
50214,6401,114-116,,0,,,0,,,,,,1
50215,6310,100,,0,,,0,,,,,,1
50216,6310,106,,0,,,0,,,,,,1
50217,6310,110,,0,,,0,,,,,,1
50218,6310,114,,0,,,0,,,,,,1
50219,6310,120,,0,,,0,,,,,,1
50220,6533,4290,,0,,,0,,,,,,1
50221,6533,4310,,0,,,0,,,,,,1
50222,6533,4318,,0,,,0,,,,,,1
50223,6533,4319,,1,,,0,,,,,,1
50224,6533,4319B,,1,,,0,,,,,,1
50225,6533,4354,,0,,,0,,,,,,1
50226,6544,2655,,0,,,0,,,,,,1
50227,6298,AB,,0,,,0,,,,,,1
50228,6298,C,,0,,,0,,,,,,1
50229,6298,D,,0,,,0,,,,,,1
50230,6323,A,,0,,,0,,,,,,1
50231,6323,B,,0,,,0,,,,,,1
50232,6420,4260,,0,,,0,,,,,,1
50233,6423,4255,,0,,,0,,,,,,1
50234,6423,MEZZ,,0,,,0,,,,,,1
50235,6315,100,Industrial,0,,,0,,,,,,1
50236,6529,4319A,,0,,,0,,,,,,1
50237,6529,4319B,,0,,,0,,,,,,1
50238,6417,252,,0,,,0,,,,,,1
50239,6482,A,,0,,,0,,,,,,1
50240,6482,B,,0,,,0,,,,,,1
50241,6478,01,Industrial,0,,,0,,,,,,1
50242,6478,02,Industrial,0,,,0,,,,,,1
50243,6478,03,Industrial,0,,,0,,,,,,1
50244,6483,2050,,0,,,0,,,,,,1
50245,6384,A,,0,,,0,,,,,,1
50246,6384,B,,0,,,0,,,,,,1
50247,6384,C,,0,,,0,,,,,,1
50248,6390,1610,,1,,,0,,,,,,1
50249,6390,A,,0,,,0,,,,,,1
50250,6344,2,,0,,,0,,,,,,1
50251,6531,101,,0,,,0,,,,,,1
50252,6531,103,,0,,,0,,,,,,1
50253,6531,229,,0,,,0,,,,,,1
50254,6386,6959,,0,,,0,,,,,,1
50255,6386,6959STU,,1,,,0,,,,,,1
50256,6546,3662,,0,,,0,,,,,,1
50257,6546,3670,,0,,,0,,,,,,1
50258,6299,100,,0,,,0,,,,,,1
50259,6303,A,,0,,,0,,,,,,1
50260,6303,B,,0,,,0,,,,,,1
50261,6303,C,,0,,,0,,,,,,1
50262,6495,6900,,0,,,0,,,,,,1
50263,6288,14735,,0,,,0,,,,,,1
50264,6324,A,,0,,,0,,,,,,1
50265,6324,B,,0,,,0,,,,,,1
50266,6324,C,,0,,,0,,,,,,1
50267,6314,2100,,0,,,0,,,,,,1
50268,6394,100,,0,,,0,,,,,,1
50269,6394,200,,0,,,0,,,,,,1
50270,6394,300,,0,,,0,,,,,,1
50271,6487,390,,0,,,0,,,,,,1
50272,6514,3040,,0,,,0,,,,,,1
50273,6514,3050,,0,,,0,,,,,,1
50274,6503,845,,0,,,0,,,,,,1
50275,6556,100,,0,,,0,,,,,,1
50276,6556,106,,0,,,0,,,,,,1
50277,6320,A,Industrial,0,,,0,,,,,,1
50278,6320,B,Industrial,0,,,0,,,,,,1
50279,6539,100,Mixed-Use,0,,,0,,,,,,1
50280,6539,150,Mixed-Use,0,,,0,,,,,,1
50281,6362,1,,0,,,0,,,,,,1
50282,6362,2,,0,,,0,,,,,,1
50283,6362,3,,0,,,0,,,,,,1
50284,6362,4-5,,0,,,0,,,,,,1
50285,6362,6,,0,,,0,,,,,,1
50286,6362,7,,0,,,0,,,,,,1
50287,6362,8,,0,,,0,,,,,,1
50288,6462,4175,,0,,,0,,,,,,1
50289,6462,LAND,,0,,,0,,,,,,1
50290,6516,382,,0,,,0,,,,,,1
50291,6363,1,,0,,,0,,,,,,1
50292,6396,3471,,0,,,0,,,,,,1
50293,6419,4200,,0,,,0,,,,,,1
50294,6403,G-H,,0,,,0,,,,,,1
50295,6403,I,,0,,,0,,,,,,1
50296,6403,WARHSE,,0,,,0,,,,,,1
50297,6551,100,,0,,,0,,,,,,1
50298,6551,4201,,1,,,0,,,,,,1
50299,6422,986,,0,,,0,,,,,,1
50300,6455,770,,0,,,0,,,,,,1
50301,6455,780,,0,,,0,,,,,,1
50302,6345,59,,0,,,0,,,,,,1
50303,6376,4525,,0,,,0,,,,,,1
50304,6376,4535,,0,,,0,,,,,,1
50305,6330,1,,0,,,0,,,2285,1,,1
50306,6330,2,,0,,,0,,,2286,2,,1
50307,6330,3,,0,,,0,,,2287,3,,1
50308,6330,4,,0,,,0,,,2288,4,,1
50309,6552,4679,,0,,,0,,,,,,1
50310,6552,AD,,0,,,0,,,,,,1
50311,6550,4666,,0,,,0,,,,,,1
50312,6456,77,,0,,,0,,,,,,1
50313,6407,4680,,0,,,0,,,,,,1
50314,6458,747,,0,,,0,,,,,,1
50315,6286,A,Industrial,0,,,0,,,,,,1
50316,6286,MEZZ,,1,,,0,,,,,,1
50317,6348,70,,0,,,0,,,,,,1
50318,6348,70-A02,,0,,,0,,,,,,1
50319,6348,70E,,0,,,0,,,,,,1
50320,6348,82B,,0,,,0,,,,,,1
50321,6348,90,,0,,,0,,,,,,1
50322,6504,7055-1,,0,,,0,,,2289,building 1,,1
50323,6504,7055-2,,0,,,0,,,2290,building 2,,1
50324,6453,529,,0,,,0,,,,,,1
50325,6342,A,,0,,,0,,,,,,1
50326,6342,BC,,0,,,0,,,,,,1
50327,6342,D,,0,,,0,,,,,,1
50328,6510,A,,0,,,0,,,,,,1
50329,6510,AB,,1,,,0,,,,,,1
50330,6510,ANT-A,,0,,,0,,,,,,1
50331,6510,ANT-B,,0,,,0,,,,,,1
50332,6510,B,,0,,,0,,,,,,1
50333,6510,C,,0,,,0,,,,,,1
50334,6492,100,,0,,,0,,,,,,1
50335,6492,59,,1,,,0,,,,,,1
50336,6457,100,,0,,,0,,,,,,1
50337,6349,4,,0,,,0,,,,,,1
50338,6349,B,,0,,,0,,,,,,1
50339,6349,C,,0,,,0,,,,,,1
50340,6349,CABLE,,0,,,0,,,,,,1
50341,6349,D,,0,,,0,,,,,,1
50342,6349,E,,0,,,0,,,,,,1
50343,6349,F,,0,,,0,,,,,,1
50344,6351,AB,,0,,,0,,,,,,1
50345,6351,CDEFG,,0,,,0,,,,,,1
50346,6351,E,,1,,,0,,,,,,1
50347,6351,F,,1,,,0,,,,,,1
50348,6351,G,,1,,,0,,,,,,1
50349,6351,H,,0,,,0,,,,,,1
50350,6351,J,,0,,,0,,,,,,1
50351,6351,PARK,,0,,,0,,,,,,1
50352,6304,1,,0,,,0,,,,,,1
50353,6304,F,,0,,,0,,,,,,1
50354,6304,N,,0,,,0,,,,,,1
50355,6304,OPQR,,0,,,0,,,,,,1
50356,6497,1,,0,,,0,,,,,,1
50357,6497,B,,0,,,0,,,,,,1
50358,6511,A,,0,,,0,,,,,,1
50359,6511,B,,0,,,0,,,,,,1
50361,6459,561,,0,,,0,,,,,,1
50362,6305,100,,0,,,0,,,,,,1
50363,6333,1425,Industrial,0,,,0,,,,,,1
50364,6319,A-E,,0,,,0,,,,,,1
50365,6319,F,,0,,,0,,,,,,1
50366,6319,G,,0,,,0,,,,,,1
50367,6319,H,,0,,,0,,,,,,1
50368,6319,IJK,,0,,,0,,,,,,1
50369,6319,L,,0,,,0,,,,,,1
50370,6319,MN,,0,,,0,,,,,,1
50371,6319,OP,,0,,,0,,,,,,1
50372,6319,Q,,0,,,0,,,,,,1
50373,6319,RS,,0,,,0,,,,,,1
50374,6319,T,,0,,,0,,,,,,1
50377,6670,200,,0,,,0,,,,,,1
50378,6670,300,,0,,,0,,,,,,1
50380,6490,52,,0,,,0,,,,,,1
50382,6617,1,,0,,,0,,,,,,1
50383,6676,100,,0,,,0,,,,,,1
54988,7022,6708,,0,,,0,,,,,,1
54989,7022,6704,,0,,,0,,,,,,1
54990,7022,6712,,0,,,0,,,,,,1
51827,6983,100,,0,,,0,,,,,,1
51828,6983,200,,0,,,0,,,,,,1
51829,6983,300,,0,,,0,,,,,,1
55146,4115,7126,,0,,,0,,,,,,1
52946,6984,100,,0,,,0,,,,,,1
53302,6714,A-E,,0,,,0,,,,,,1
53303,6714,F,,0,,,0,,,,,,1
53304,6714,G,,0,,,0,,,,,,1
53305,6714,H,,0,,,0,,,,,,1
53306,6714,IJK,,0,,,0,,,,,,1
53307,6714,L,,0,,,0,,,,,,1
53308,6714,MN,,0,,,0,,,,,,1
53309,6714,OP,,0,,,0,,,,,,1
53310,6714,Q,,0,,,0,,,,,,1
53311,6714,RS,,0,,,0,,,,,,1
53312,6714,T,,0,,,0,,,,,,1
53398,6985,100,,0,,,0,,,,,,1
52307,6663,100,,0,,,0,,,,,,1
52309,3641,A1,,0,,,0,,,,,,1
52446,6800,100,,0,79,1,0,,Yes,,,,1
52447,6800,1000,,0,80,10,0,,Yes,,,,1
52448,6800,102,,0,79,1,0,,Yes,,,,1
52449,6800,1025,,0,,,0,,,,,,1
52450,6800,104,,0,79,1,0,,Yes,,,,1
52451,6800,110,,0,79,1,0,,Yes,,,,1
52452,6800,1100,,0,81,11,0,,Yes,,,,1
52453,6800,120,,0,79,1,0,,Yes,,,,1
52454,6800,1200,,0,82,12,0,,Yes,,,,1
52455,6800,1250,,0,82,12,0,,Yes,,,,1
52456,6800,1290,,0,82,12,0,,Yes,,,,1
52457,6800,180,,0,79,1,0,,Yes,,,,1
52458,6800,190,,0,79,1,0,,Yes,,,,1
52459,6800,200,,0,83,2,0,,Yes,,,,1
52460,6800,220,,0,83,2,0,,Yes,,,,1
52461,6800,240,,0,83,2,0,,Yes,,,,1
52462,6800,260,,0,83,2,0,,Yes,,,,1
52463,6800,290,,0,83,2,0,,Yes,,,,1
52464,6800,300,,0,84,3,0,,Yes,,,,1
52465,6800,320,,0,84,3,0,,Yes,,,,1
52466,6800,330,,0,84,3,0,,Yes,,,,1
52467,6800,340,,0,84,3,0,,Yes,,,,1
52468,6800,350,,0,84,3,0,,Yes,,,,1
52469,6800,390,,0,84,3,0,,Yes,,,,1
52470,6800,395,,0,84,3,0,,Yes,,,,1
52471,6800,400,,0,85,4,0,,Yes,,,,1
52472,6800,450,,0,85,4,0,,Yes,,,,1
52473,6800,475,,0,85,4,0,,Yes,,,,1
52474,6800,500,,0,86,5,0,,Yes,,,,1
52475,6800,520,,0,86,5,0,,Yes,,,,1
52476,6800,550,,0,86,5,0,,Yes,,,,1
52477,6800,575,,0,,,0,,,,,,1
52478,6800,600,,0,87,6,0,,Yes,,,,1
52479,6800,620,,0,87,6,0,,Yes,,,,1
52480,6800,625,,0,87,6,0,,Yes,,,,1
52481,6800,650,,0,87,6,0,,Yes,,,,1
52482,6800,655,,0,87,6,0,,Yes,,,,1
52483,6800,660,,0,87,6,0,,Yes,,,,1
52484,6800,670,,0,87,6,0,,Yes,,,,1
52485,6800,680,,0,87,6,0,,Yes,,,,1
52486,6800,700,,0,88,7,0,,Yes,,,,1
52487,6800,800,,0,89,8,0,,Yes,,,,1
52488,6800,900,,0,90,9,0,,Yes,,,,1
52489,6800,950,,0,90,9,0,,Yes,,,,1
52490,6800,ROOF,,0,91,ROOF,0,,No,,,,1
52642,6933,14,,0,,,0,,,,,,1
54167,7018,100,,0,,,0,,,,,,1
54168,7014,100,,0,,,0,,,,,,1
54169,7016,100,,0,,,0,,,,,,1
54170,7014,3605,,0,,,0,,,,,,1
54171,7014,3609,,0,,,0,,,,,,1
54258,7020,100,,0,,,0,,,,,,1
54259,7020,200,,0,,,0,,,,,,1
54260,7020,300,,1,,,0,,,,,,1
54261,7022,6706,,0,,,0,,,,,,1
54262,7022,6710,,0,,,0,,,,,,1
58287,7364,A,,0,,,0,,,,,,1
58288,6729,1,,0,,,0,,,2738,1,,1
58289,6729,2,,0,,,0,,,2739,2,,1
58290,6729,3,,0,,,0,,,2740,3,,1
58291,6729,4,,0,,,0,,,2741,4,,1
58292,6730,A,,0,,,0,,,,,,1
58293,6730,E,,0,,,0,,,,,,1
58294,6728,100,,0,,,0,,,,,,1
58295,7364,B,,0,,,0,,,,,,1
58296,7364,C,,0,,,0,,,,,,1
58297,7364,D,,0,,,0,,,,,,1
58301,7251,A,,0,,,0,,,,,,1
58302,7251,B,,0,,,0,,,,,,1
58303,7251,C,,0,,,0,,,,,,1
58304,7266,A,,0,,,0,,,,,,1
58305,7266,B,,0,,,0,,,,,,1
58306,7242,11697,,0,,,0,,,,,,1
58307,7306,1,,0,,,0,,,,,,1
58308,7306,B,,0,,,0,,,,,,1
58309,7116,A,,0,,,0,,,,,,1
58310,7116,B,,0,,,0,,,,,,1
58311,7116,C,,0,,,0,,,,,,1
58312,7237,1000,,0,,,0,,,,,,1
58313,7272,10,,0,,,0,,,,,,1
58314,7239,1001,,0,,,0,,,,,,1
58315,7107,1000,,0,,,0,,,,,,1
58316,7331,A,,0,,,0,,,,,,1
58317,7331,B,,0,,,0,,,,,,1
58318,7238,100,,0,,,0,,,,,,1
58319,7327,10021,,0,,,0,,,,,,1
58320,7270,1010,,0,,,0,,,,,,1
58321,7076,1,,0,,,0,,,,,,1
58322,7339,10501,,0,,,0,,,,,,1
58323,7339,10507,,0,,,0,,,,,,1
58324,7339,10511,,0,,,0,,,,,,1
58325,7339,10515,,0,,,0,,,,,,1
58326,7339,10519,,0,,,0,,,,,,1
58327,7339,10529,,0,,,0,,,,,,1
58328,7339,10537,,0,,,0,,,,,,1
58329,7339,11523,,0,,,0,,,,,,1
58330,7340,10704,,0,,,0,,,,,,1
58331,7099,10000,,0,,,0,,,,,,1
58332,7271,108,,0,,,0,,,,,,1
58333,7087,100,,1,,,0,,,,,,1
58334,7087,1060,,0,,,0,,,,,,1
58335,7087,1062,,0,,,0,,,,,,1
58336,7087,1064,,0,,,0,,,,,,1
58337,7087,1066-68,,0,,,0,,,,,,1
58338,7087,1070,,0,,,0,,,,,,1
58339,7087,1072,,0,,,0,,,,,,1
58340,7087,200,,1,,,0,,,,,,1
58341,7087,EXCLUDE,,1,,,0,,,,,,1
58342,7175,100,,0,,,0,,,,,,1
58343,7175,200,,0,,,0,,,,,,1
58344,7175,300,,0,,,0,,,,,,1
58345,7071,1100,,0,,,0,,,,,,1
58346,7063,1,,0,,,0,,,,,,1
58347,7063,2,,0,,,0,,,,,,1
58348,7240,1100,,0,,,0,,,,,,1
58349,7240,1130,,0,,,0,,,,,,1
58350,7240,1150,,0,,,0,,,,,,1
58351,7172,1101,,0,,,0,,,,,,1
58352,7172,120,,0,,,0,,,,,,1
58353,7241,100,,0,,,0,,,,,,1
58354,7341,11100,,0,,,0,,,,,,1
58355,7064,100-300,,0,,,0,,,2743,1,,1
58356,7064,200,,0,,,0,,,2743,1,,1
58357,7064,300,,1,,,0,,,,,,1
58358,7166,1111,,0,,,0,,,,,,1
58359,7196,1145,Industrial,0,,,0,,,,,,1
58360,7326,1149,,1,,,0,,,,,,1
58361,7326,1157,,1,,,0,,,,,,1
58362,7326,1161,,0,,,0,,,,,,1
58363,7113,1145,,0,,,0,,,,,,1
58364,7114,1125,,0,,,0,,,,,,1
58365,7342,A,,0,,,0,,,,,,1
58366,7342,B,,0,,,0,,,,,,1
58367,7191,11660,,0,,,0,,,,,,1
58368,7197,1157,,0,,,0,,,,,,1
58369,7343,100,,1,,,0,,,,,,1
58370,7343,11839,,0,,,0,,,,,,1
58371,7134,AB,,0,,,0,,,,,,1
58372,7134,CDEFG,,0,,,0,,,,,,1
58373,7134,E,,1,,,0,,,,,,1
58374,7134,F,,1,,,0,,,,,,1
58375,7134,G,,1,,,0,,,,,,1
58376,7134,H,,0,,,0,,,,,,1
58377,7134,J,,0,,,0,,,,,,1
58378,7134,PARK,,0,,,0,,,,,,1
58379,7127,100,,0,,,0,,,,,,1
58380,7127,200,,1,,,0,,,,,,1
58381,7127,ROOF,,0,,,0,,,,,,1
58382,7329,1211,,0,,,0,,,,,,1
58383,7273,121,,0,,,0,,,,,,1
58384,7243,1200,,0,,,0,,,,,,1
58385,7098,100,,0,,,0,,,,,,1
58386,7328,A,,0,,,0,,,,,,1
58387,7328,B,,0,,,0,,,,,,1
58388,7328,C,,0,,,0,,,,,,1
58389,7328,D,,0,,,0,,,,,,1
58390,7328,MEZZ,,1,,,0,,,,,,1
58391,7328,PARK,,0,,,0,,,,,,1
58392,7106,100,,0,,,0,,,,,,1
58393,7085,1221,,0,,,0,,,,,,1
58394,7344,104,,0,,,0,,,,,,1
58395,7344,112,,0,,,0,,,,,,1
58396,7344,120,,0,,,0,,,,,,1
58397,7244,121,,0,,,0,,,,,,1
58398,7274,01,Industrial,0,,,0,,,,,,1
58399,7274,02,Industrial,0,,,0,,,,,,1
58400,7162,STE-A,Industrial,0,,,0,,,,,,1
58401,7110,1253,Mixed-Use,0,,,0,,,,,,1
58402,7110,B,Mixed-Use,1,,,0,,,,,,1
58403,7110,C,Office,1,,,0,,,,,,1
58404,7110,D,Industrial,1,,,0,,,,,,1
58405,7105,A,,0,,,0,,,,,,1
58406,7105,E,,0,,,0,,,,,,1
58407,7275,01,Industrial,0,,,0,,,,,,1
58408,7275,02,Industrial,0,,,0,,,,,,1
58409,7275,04,Industrial,0,,,0,,,,,,1
58410,7060,100,,0,,,0,,,,,,1
58411,7068,1,,0,,,0,,,,,,1
58412,7068,100,,0,,,0,,,,,,1
58413,7068,2-3,,0,,,0,,,,,,1
58414,7058,100,,0,,,0,,,,,,1
58415,7169,100,,0,,,0,,,,,,1
58416,7169,150,,0,,,0,,,,,,1
58417,7198,130,,0,,,0,,,,,,1
58418,7059,A,,0,,,0,,,,,,1
58419,7059,B,,0,,,0,,,,,,1
58420,7054,100,,0,,,0,,,,,,1
58421,7278,14A,,0,,,0,,,,,,1
58422,7278,14B,,0,,,0,,,,,,1
58423,7079,100,,0,,,0,,,,,,1
58424,7168,1460,,0,,,0,,,,,,1
58425,7277,14,,0,,,0,,,,,,1
58426,7111,1425,Industrial,0,,,0,,,,,,1
58427,7276,01,Industrial,0,,,0,,,,,,1
58428,7276,02,Industrial,0,,,0,,,,,,1
58429,7276,03,Industrial,1,,,0,,,,,,1
58430,7276,04,Industrial,1,,,0,,,,,,1
58431,7245,141,,0,,,0,,,,,,1
58432,7245,143,,0,,,0,,,,,,1
58433,7245,145,,0,,,0,,,,,,1
58434,7130,100,,0,,,0,,,,,,1
58435,7130,200,,0,,,0,,,,,,1
58436,7130,300,,0,,,0,,,,,,1
58437,7081,100,,0,,,0,,,,,,1
58438,7081,150,,0,,,0,,,,,,1
58439,7081,200,,1,,,0,,,,,,1
58440,7081,400,,1,,,0,,,,,,1
58441,7108,153,,0,,,0,,,,,,1
58442,7279,01,Industrial,0,,,0,,,,,,1
58443,7279,02,Industrial,1,,,0,,,,,,1
58444,7279,MEZ,Other,1,,,0,,,,,,1
58445,7171,1501,,0,,,0,,,,,,1
58446,7320,154,,0,,,0,,,,,,1
58447,7199,A,,0,,,0,,,,,,1
58448,7247,1600,,0,,,0,,,,,,1
58449,7246,100,,0,,,0,,,,,,1
58450,7280,1601-A-C,,0,,,0,,,2744,1601,,1
58451,7280,1601-C-1,,0,,,0,,,,,,1
58452,7280,1601-DE,,0,,,0,,,2744,1601,,1
58453,7280,1641,,0,,,0,,,2745,1641,,1
58454,7123,16,,0,,,0,,,,,,1
58455,7123,C,,1,,,0,,,,,,1
58456,7248,1630,,0,,,0,,,,,,1
58457,7167,1601,,0,,,0,,,,,,1
58458,7200,1610,,1,,,0,,,,,,1
58459,7200,A,,0,,,0,,,,,,1
58460,7115,1654,,0,,,0,,,,,,1
58461,7090,100,,0,,,0,,,,,,1
58462,7091,100,,0,,,0,,,,,,1
58463,7249,1688,,0,,,0,,,,,,1
58464,7051,14735,,0,,,0,,,,,,1
58465,7131,100,,0,,,0,,,,,,1
58466,7131,200,,0,,,0,,,,,,1
58467,7131,300,,1,,,0,,,,,,1
58468,7281,01,Industrial,0,,,0,,,,,,1
58469,7281,02,Industrial,0,,,0,,,,,,1
58470,7281,03,Industrial,0,,,0,,,,,,1
58471,7281,04,Industrial,0,,,0,,,,,,1
58472,7281,05,Industrial,0,,,0,,,,,,1
58473,7281,4.1,Industrial,0,,,0,,,,,,1
58474,7281,5.1,Industrial,1,,,0,,,,,,1
58475,7281,ROOF,Industrial,0,,,0,,,,,,1
58476,7346,1721,,0,,,0,,,,,,1
58477,7133,180,,0,,,0,,,,,,1
58478,7250,100,,0,,,0,,,,,,1
58479,7330,18,,0,,,0,,,,,,1
58480,7284,CENTER,Industrial,0,,,0,,,,,,1
58481,7284,NE,Industrial,0,,,0,,,,,,1
58482,7284,NWCNR,Industrial,0,,,0,,,,,,1
58483,7284,SCNR,Industrial,0,,,0,,,,,,1
58484,7284,SECNR,Industrial,0,,,0,,,,,,1
58485,7282,1803,Industrial,0,,,0,,,,,,1
58486,7135,100,,0,,,0,,,,,,1
58487,7176,100,,0,,,0,,,2748,1820,,1
58488,7176,100A,,0,,,0,,,2746,1800,,1
58489,7176,100B,,1,,,0,,,,,,1
58490,7176,102,,0,,,0,,,2746,1800,,1
58491,7176,102A,,0,,,0,,,2747,1810,,1
58492,7176,108,,0,,,0,,,2748,1820,,1
58493,7176,108A,,0,,,0,,,2747,1810,,1
58494,7176,114,,0,,,0,,,2748,1820,,1
58495,7176,116,,0,,,0,,,2747,1810,,1
58496,7176,116A,,0,,,0,,,2746,1800,,1
58497,7176,120,,0,,,0,,,2746,1800,,1
58498,7176,120A,,0,,,0,,,2747,1810,,1
58499,7176,122,,0,,,0,,,2747,1810,,1
58500,7176,122_124,,1,,,0,,,,,,1
58501,7176,122A,,0,,,0,,,2746,1800,,1
58502,7176,124,,0,,,0,,,2748,1820,,1
58503,7176,124A,,0,,,0,,,2747,1810,,1
58504,7176,128,,0,,,0,,,2746,1800,,1
58505,7176,136,,0,,,0,,,2746,1800,,1
58506,7176,136W,,0,,,0,,,2746,1800,,1
58507,7163,100,,0,,,0,,,,,,1
58508,7163,300,,0,,,0,,,,,,1
58509,7163,500,,0,,,0,,,,,,1
58510,7163,600,,0,,,0,,,,,,1
58511,7163,700,,0,,,0,,,,,,1
58512,7163,800,,0,,,0,,,,,,1
58513,7163,C,,0,,,0,,,,,,1
58514,7347,1919,,0,,,0,,,,,,1
58515,7285,01,Industrial,0,,,0,,,,,,1
